track,frame,x,y,class,width,height
1,6,552,209,car,229,117
2,6,1497,694,car,404,376
3,6,1118,55,car,78,48
4,6,1190,75,car,99,71
1,7,523,217,car,219,112
2,7,1529,736,car,441,410
3,7,1116,56,car,86,53
4,7,1187,77,car,105,75
1,8,494,227,car,216,111
3,8,1111,56,car,88,54
4,8,1184,76,car,106,76
1,9,461,240,car,229,119
3,9,1104,56,car,90,54
4,9,1182,77,car,108,77
1,10,431,252,car,230,122
3,10,1101,59,car,98,59
4,10,1182,78,car,113,81
1,11,401,266,car,229,123
3,11,1099,58,car,103,62
4,11,1176,81,car,116,82
1,12,373,275,car,215,117
3,12,1096,63,car,106,63
4,12,1172,83,car,117,83
1,13,342,289,car,197,109
3,13,1093,66,car,105,63
4,13,1167,86,car,106,74
1,14,311,305,car,199,111
3,14,1090,67,car,105,62
4,14,1165,86,car,113,78
1,15,282,317,car,199,114
3,15,1086,67,car,103,60
4,15,1160,88,car,115,79
1,16,255,328,car,203,119
3,16,1080,67,car,105,61
4,16,1155,88,car,118,81
5,16,860,32,car,65,24
1,17,227,341,car,197,119
3,17,1076,68,car,106,61
4,17,1151,88,car,121,82
5,17,860,32,car,65,24
1,18,198,353,car,199,120
3,18,1073,71,car,117,67
4,18,1147,91,car,122,83
5,18,861,32,car,66,25
3,19,1067,72,car,116,66
4,19,1145,94,car,123,84
5,19,862,33,car,64,24
3,20,1064,73,car,115,65
4,20,1141,96,car,126,86
5,20,861,33,car,64,24
3,21,1061,73,car,118,66
4,21,1134,102,car,129,88
5,21,861,32,car,65,24
3,22,1060,73,car,119,66
4,22,1127,105,car,129,88
5,22,861,32,car,66,24
3,23,1058,74,car,121,67
4,23,1121,110,car,129,88
5,23,860,32,car,68,25
3,24,1056,74,car,116,63
4,24,1116,114,car,128,87
5,24,860,32,car,67,25
3,25,1053,75,car,114,62
4,25,1112,119,car,135,92
5,25,860,32,car,68,25
3,26,1048,76,car,116,62
4,26,1105,125,car,147,102
5,26,859,32,car,67,25
7,26,1238,59,car,91,57
3,27,1043,78,car,116,61
4,27,1102,129,car,145,102
5,27,859,31,car,67,25
7,27,1235,62,car,96,60
3,28,1039,79,car,117,61
4,28,1099,132,car,145,102
5,28,860,32,car,66,24
7,28,1232,64,car,98,62
3,29,1037,79,car,116,60
4,29,1092,140,car,152,109
5,29,859,31,car,67,24
7,29,1230,64,car,99,63
3,30,1027,83,car,121,62
4,30,1088,147,car,161,118
5,30,859,31,car,68,24
7,30,1228,64,car,98,62
3,31,1017,84,car,124,63
4,31,1084,151,car,165,121
5,31,858,30,car,68,24
7,31,1225,64,car,96,60
3,32,1008,86,car,125,63
5,32,857,30,car,68,25
7,32,1222,65,car,94,59
3,33,996,89,car,130,65
5,33,858,30,car,69,25
7,33,1219,66,car,92,57
3,34,983,91,car,131,65
5,34,858,30,car,69,25
7,34,1214,67,car,93,57
3,35,971,94,car,131,63
5,35,858,31,car,72,25
7,35,1210,69,car,96,59
3,36,953,98,car,137,65
5,36,857,31,car,73,25
7,36,1206,71,car,101,62
3,37,937,100,car,138,65
5,37,857,30,car,75,26
7,37,1202,72,car,101,61
3,38,919,103,car,146,68
5,38,857,31,car,78,27
7,38,1198,74,car,105,64
3,39,901,106,car,153,71
5,39,857,31,car,76,26
7,39,1194,76,car,104,62
9,39,1116,268,car,143,187
3,40,880,109,car,159,74
5,40,857,31,car,78,27
7,40,1190,77,car,104,62
9,40,1126,284,car,145,188
3,41,858,115,car,157,73
5,41,857,30,car,77,27
7,41,1187,77,car,104,62
9,41,1140,306,car,157,203
3,42,837,119,car,160,74
5,42,857,31,car,75,26
7,42,1183,77,car,105,61
9,42,1156,330,car,164,209
3,43,812,126,car,168,78
5,43,856,30,car,76,26
7,43,1178,82,car,112,65
9,43,1177,357,car,186,236
3,44,788,132,car,173,81
5,44,856,30,car,76,26
7,44,1175,85,car,120,69
9,44,1198,384,car,201,253
3,45,763,138,car,181,85
5,45,857,32,car,74,26
7,45,1172,86,car,124,72
9,45,1223,412,car,208,257
3,46,737,146,car,183,87
5,46,857,32,car,74,26
7,46,1170,87,car,125,72
9,46,1252,441,car,221,268
3,47,709,153,car,176,84
7,47,1167,86,car,123,71
9,47,1287,472,car,235,280
3,48,680,161,car,176,84
7,48,1165,88,car,125,72
9,48,1324,502,car,244,283
3,49,650,171,car,187,91
7,49,1162,88,car,129,74
9,49,1358,533,car,248,281
3,50,615,185,car,211,104
7,50,1160,89,car,132,75
9,50,1377,556,car,256,289
2,51,1467,650,car,379,352
3,51,584,197,car,213,107
7,51,1160,89,car,127,72
2,52,1501,693,car,404,386
3,52,549,209,car,220,113
7,52,1158,90,car,130,73
2,53,1488,675,car,390,372
3,53,517,218,car,213,111
5,53,860,31,car,69,25
7,53,1158,90,car,131,74
3,54,486,229,car,213,114
5,54,861,32,car,66,24
7,54,1156,89,car,126,70
3,55,454,239,car,207,113
5,55,862,32,car,66,24
7,55,1155,90,car,130,72
3,56,419,257,car,216,120
7,56,1153,89,car,125,69
3,57,387,270,car,207,118
7,57,1153,89,car,124,68
3,58,358,282,car,196,114
7,58,1150,89,car,125,68
3,59,326,296,car,186,110
7,59,1148,90,car,124,67
3,60,294,312,car,183,111
7,60,1144,91,car,128,69
3,61,264,325,car,179,112
7,61,1139,91,car,124,66
3,62,232,339,car,174,111
7,62,1132,93,car,129,68
3,63,204,353,car,172,112
7,63,1126,95,car,129,66
3,64,176,365,car,173,113
7,64,1119,99,car,139,70
7,65,1112,101,car,139,70
7,66,1101,106,car,148,74
7,67,1090,111,car,162,81
7,68,1080,112,car,161,80
7,69,1067,114,car,158,77
7,70,1055,116,car,163,80
7,71,1042,116,car,158,76
7,72,1023,119,car,173,82
7,73,1008,125,car,179,85
7,74,989,128,car,176,82
7,75,969,133,car,176,81
7,76,947,141,car,182,83
7,77,925,145,car,193,88
7,78,899,152,car,210,96
7,79,873,158,car,215,97
7,80,843,166,car,227,103
7,81,818,173,car,228,104
7,82,788,179,car,228,105
7,83,755,187,car,231,105
7,84,721,196,car,244,112
7,85,683,210,car,256,119
7,86,650,219,car,257,122
5,87,857,31,car,73,26
7,87,615,231,car,256,123
5,88,857,31,car,74,27
7,88,574,252,car,287,141
7,89,532,267,car,289,145
2,90,478,296,car,205,174
7,90,505,276,car,296,148
2,91,449,295,car,198,159
2,92,414,304,car,189,147
2,93,378,315,car,179,133
11,93,1223,68,car,82,66
2,94,338,343,car,211,158
11,94,1220,70,car,83,67
2,95,302,353,car,188,138
11,95,1214,74,car,86,68
2,96,260,382,car,207,155
11,96,1208,78,car,87,69
2,97,230,386,car,174,129
11,97,1203,83,car,90,71
2,98,198,390,car,167,124
11,98,1197,85,car,94,73
11,99,1192,88,car,96,74
11,100,1188,89,car,96,73
5,101,859,32,car,67,25
11,101,1184,90,car,99,74
5,102,859,32,car,67,24
11,102,1181,93,car,104,78
5,103,859,32,car,66,24
11,103,1177,94,car,100,74
5,104,859,32,car,64,24
11,104,1174,94,car,103,74
5,105,860,33,car,64,23
11,105,1170,97,car,102,73
11,106,1165,98,car,104,74
11,107,1159,101,car,106,75
11,108,1154,105,car,111,77
5,109,857,31,car,67,24
11,109,1151,106,car,109,76
5,110,858,31,car,68,24
11,110,1146,109,car,109,75
5,111,857,30,car,69,24
11,111,1139,116,car,116,79
5,112,857,30,car,69,24
11,112,1134,117,car,116,79
11,113,1129,120,car,119,81
5,114,857,32,car,71,25
11,114,1122,127,car,128,87
5,115,857,32,car,71,25
11,115,1117,131,car,126,87
11,116,1112,137,car,128,88
11,117,1102,145,car,146,101
11,118,1095,152,car,154,108
11,119,1090,156,car,158,110
5,123,857,33,car,72,26
5,124,857,33,car,72,26
12,125,1088,226,car,140,141
12,126,1092,248,car,155,160
5,127,857,32,car,70,25
12,127,1096,265,car,162,169
5,128,859,32,car,70,25
12,128,1106,288,car,169,179
5,129,859,32,car,70,24
12,129,1115,310,car,176,188
12,130,1127,334,car,188,201
12,131,1142,360,car,194,209
12,132,1163,390,car,219,237
12,133,1187,422,car,229,248
12,134,1215,456,car,243,263
12,135,1247,482,car,249,268
12,136,1284,518,car,255,272
12,137,1324,587,car,321,344
12,138,1339,613,car,335,359
17,157,1223,58,car,90,72
17,158,1219,58,car,89,71
17,159,1212,62,car,92,73
17,160,1208,64,car,93,73
5,161,859,32,car,69,24
17,161,1205,65,car,92,71
5,162,859,32,car,68,25
17,162,1201,66,car,93,71
5,163,859,32,car,68,25
17,163,1199,67,car,95,72
5,164,859,32,car,68,25
17,164,1196,68,car,97,73
5,165,859,32,car,68,25
