track,frame,x,y,class,width,height
1,6,828,270,car,131,68
2,6,1511,277,car,197,70
3,6,1277,236,car,201,71
4,6,1654,303,car,253,86
5,6,1440,266,car,200,70
6,6,1130,198,car,106,52
7,6,1358,256,car,181,67
8,6,1267,235,car,172,74
1,7,812,266,car,122,63
2,7,1510,276,car,196,70
3,7,1276,236,car,200,71
4,7,1659,302,car,252,86
5,7,1441,266,car,202,70
6,7,1130,196,car,106,52
7,7,1359,257,car,183,67
8,7,1268,235,car,173,74
1,8,794,263,car,123,64
2,8,1512,277,car,196,70
3,8,1277,237,car,201,71
4,8,1658,303,car,251,87
5,8,1440,265,car,203,71
6,8,1131,196,car,106,52
7,8,1357,257,car,183,67
8,8,1268,236,car,174,75
1,9,779,258,car,123,64
2,9,1513,277,car,196,69
3,9,1278,237,car,202,71
4,9,1658,303,car,249,87
5,9,1440,267,car,201,70
6,9,1130,197,car,103,50
7,9,1353,257,car,180,66
8,9,1268,236,car,175,75
1,10,762,253,car,120,63
2,10,1514,278,car,198,71
3,10,1279,238,car,205,73
4,10,1655,304,car,247,86
5,10,1443,267,car,202,70
6,10,1130,197,car,103,50
7,10,1352,258,car,177,66
8,10,1268,237,car,175,76
2,11,1514,278,car,198,71
3,11,1280,238,car,206,73
4,11,1653,303,car,248,86
5,11,1443,268,car,200,70
6,11,1131,197,car,103,50
7,11,1351,259,car,176,66
8,11,1270,237,car,175,76
2,12,1509,277,car,197,71
3,12,1278,237,car,205,73
4,12,1652,303,car,248,87
5,12,1446,268,car,200,70
6,12,1131,197,car,100,49
7,12,1355,258,car,177,66
8,12,1269,236,car,174,75
2,13,1510,277,car,194,70
3,13,1272,237,car,201,72
4,13,1653,303,car,247,87
5,13,1447,268,car,200,70
6,13,1131,197,car,103,51
7,13,1353,258,car,176,66
8,13,1265,236,car,174,75
2,14,1507,276,car,192,69
3,14,1269,236,car,197,71
4,14,1658,304,car,247,87
5,14,1446,267,car,198,68
6,14,1131,196,car,104,52
7,14,1351,258,car,175,66
8,14,1262,235,car,173,75
2,15,1504,275,car,191,69
3,15,1267,236,car,194,71
4,15,1661,304,car,244,87
5,15,1446,267,car,197,68
6,15,1131,195,car,105,52
7,15,1352,258,car,174,65
8,15,1262,235,car,172,75
2,16,1506,276,car,192,69
3,16,1268,236,car,193,70
4,16,1658,304,car,243,88
5,16,1447,267,car,201,69
6,16,1132,196,car,103,52
7,16,1351,257,car,176,66
8,16,1262,235,car,172,75
2,17,1510,277,car,197,71
3,17,1272,237,car,194,71
4,17,1653,304,car,241,86
5,17,1448,268,car,203,70
6,17,1132,197,car,103,52
7,17,1350,258,car,175,66
8,17,1266,236,car,171,74
2,18,1510,277,car,199,72
3,18,1272,237,car,196,72
4,18,1652,304,car,241,86
5,18,1449,268,car,201,70
6,18,1131,196,car,104,52
7,18,1350,258,car,177,67
8,18,1267,237,car,170,74
2,19,1510,276,car,199,72
3,19,1272,237,car,196,72
4,19,1651,305,car,241,86
5,19,1451,268,car,200,70
6,19,1131,198,car,103,52
7,19,1350,258,car,177,67
8,19,1267,236,car,172,74
2,20,1510,277,car,197,72
3,20,1270,237,car,192,71
4,20,1650,303,car,240,85
5,20,1450,267,car,200,71
6,20,1130,197,car,101,51
7,20,1351,258,car,176,67
8,20,1265,236,car,171,74
2,21,1509,276,car,194,71
3,21,1269,237,car,191,71
4,21,1649,303,car,241,85
5,21,1450,267,car,201,71
6,21,1130,197,car,102,51
7,21,1353,258,car,174,66
8,21,1264,236,car,170,74
2,22,1508,276,car,195,71
3,22,1269,237,car,188,70
4,22,1649,303,car,241,84
5,22,1449,267,car,199,70
6,22,1131,196,car,104,53
7,22,1360,258,car,174,66
8,22,1264,235,car,172,74
2,23,1508,275,car,194,71
3,23,1269,237,car,186,70
4,23,1650,304,car,243,85
5,23,1449,267,car,199,70
6,23,1130,196,car,103,53
7,23,1361,258,car,174,66
8,23,1263,235,car,172,74
2,24,1508,275,car,193,71
3,24,1270,237,car,191,71
4,24,1646,303,car,244,85
5,24,1448,267,car,198,70
6,24,1131,197,car,102,52
7,24,1356,258,car,174,66
8,24,1264,235,car,172,74
2,25,1511,276,car,196,72
3,25,1272,237,car,191,71
4,25,1648,304,car,245,85
5,25,1449,268,car,198,70
6,25,1131,197,car,101,52
7,25,1354,258,car,174,67
8,25,1266,235,car,172,74
2,26,1513,276,car,196,72
3,26,1272,238,car,193,73
4,26,1649,303,car,245,85
5,26,1447,269,car,196,69
6,26,1131,196,car,102,52
7,26,1351,257,car,173,67
8,26,1266,236,car,172,75
2,27,1515,278,car,194,72
3,27,1274,238,car,194,73
4,27,1650,303,car,245,85
5,27,1448,268,car,197,70
6,27,1131,196,car,103,52
7,27,1351,257,car,172,67
8,27,1268,236,car,172,75
2,28,1510,276,car,192,71
3,28,1272,238,car,191,72
4,28,1648,303,car,246,84
5,28,1448,268,car,197,70
6,28,1131,196,car,103,52
7,28,1355,258,car,171,66
8,28,1266,235,car,172,75
2,29,1510,276,car,191,71
3,29,1271,238,car,189,72
4,29,1652,303,car,245,84
5,29,1449,267,car,200,70
6,29,1131,196,car,104,53
7,29,1354,258,car,171,66
8,29,1265,235,car,172,75
2,30,1506,275,car,191,71
3,30,1270,238,car,189,72
4,30,1658,303,car,246,86
5,30,1449,267,car,200,71
6,30,1131,196,car,103,53
7,30,1355,257,car,172,66
8,30,1264,236,car,173,75
2,31,1504,276,car,190,70
3,31,1270,238,car,188,72
4,31,1660,303,car,245,86
5,31,1444,267,car,200,70
6,31,1131,196,car,103,54
7,31,1356,257,car,173,66
8,31,1263,235,car,171,75
2,32,1508,276,car,190,70
3,32,1271,237,car,189,72
4,32,1654,303,car,245,86
5,32,1443,267,car,205,71
6,32,1131,196,car,99,52
7,32,1351,257,car,174,67
8,32,1264,236,car,174,76
2,33,1509,277,car,192,71
3,33,1271,237,car,189,72
4,33,1647,303,car,247,87
5,33,1443,267,car,207,71
6,33,1131,196,car,100,52
7,33,1350,257,car,172,67
8,33,1265,236,car,172,75
2,34,1509,276,car,191,71
3,34,1273,237,car,190,72
4,34,1646,303,car,246,86
5,34,1443,267,car,209,71
6,34,1131,196,car,101,52
7,34,1351,258,car,173,67
8,34,1266,236,car,171,75
2,35,1509,276,car,191,71
3,35,1274,237,car,190,73
4,35,1645,303,car,247,86
5,35,1444,267,car,209,72
6,35,1131,196,car,102,53
7,35,1350,258,car,173,67
8,35,1268,236,car,171,75
2,36,1508,276,car,190,71
3,36,1273,237,car,190,73
4,36,1646,303,car,249,86
5,36,1444,267,car,211,72
6,36,1131,195,car,101,53
7,36,1351,258,car,173,68
8,36,1266,236,car,172,75
2,37,1505,275,car,191,70
3,37,1270,236,car,186,71
4,37,1654,304,car,249,87
5,37,1444,267,car,211,72
6,37,1131,196,car,99,52
7,37,1354,258,car,173,68
8,37,1265,235,car,171,75
2,38,1506,275,car,191,70
3,38,1270,237,car,186,71
4,38,1657,304,car,248,87
5,38,1443,266,car,209,71
6,38,1131,195,car,100,52
7,38,1358,258,car,172,67
8,38,1263,235,car,170,75
2,39,1506,275,car,191,70
3,39,1269,236,car,185,71
4,39,1659,304,car,248,88
5,39,1443,266,car,210,71
6,39,1131,195,car,98,51
7,39,1359,258,car,173,67
8,39,1263,235,car,170,75
2,40,1508,275,car,191,70
3,40,1271,237,car,186,71
4,40,1661,304,car,246,88
5,40,1442,265,car,211,71
6,40,1131,195,car,97,51
7,40,1359,258,car,172,67
8,40,1263,234,car,170,75
2,41,1509,276,car,190,70
3,41,1272,237,car,188,72
4,41,1655,303,car,242,87
5,41,1441,267,car,209,70
6,41,1131,195,car,101,53
7,41,1356,258,car,171,66
8,41,1265,236,car,172,75
2,42,1512,276,car,191,70
3,42,1272,237,car,187,72
4,42,1650,302,car,241,86
5,42,1442,267,car,210,70
6,42,1131,197,car,99,52
7,42,1356,258,car,171,66
8,42,1266,236,car,172,75
2,43,1511,276,car,192,70
3,43,1271,237,car,188,72
4,43,1647,302,car,239,84
5,43,1442,267,car,208,70
6,43,1131,197,car,99,52
7,43,1355,259,car,171,65
8,43,1265,236,car,172,75
2,44,1509,276,car,191,70
3,44,1272,237,car,187,72
4,44,1648,302,car,238,84
5,44,1442,267,car,208,70
6,44,1131,197,car,101,53
7,44,1357,257,car,170,65
8,44,1265,237,car,172,76
2,45,1507,276,car,192,70
3,45,1272,237,car,186,72
4,45,1652,302,car,241,85
5,45,1443,267,car,208,69
6,45,1131,196,car,102,54
7,45,1355,257,car,171,65
8,45,1265,237,car,172,76
2,46,1511,276,car,190,69
3,46,1273,237,car,186,72
4,46,1661,304,car,239,85
5,46,1440,265,car,206,69
6,46,1130,196,car,101,53
7,46,1352,256,car,174,67
8,46,1265,237,car,172,76
2,47,1512,276,car,190,69
3,47,1271,237,car,188,72
4,47,1664,304,car,237,85
5,47,1439,266,car,207,69
6,47,1130,196,car,101,53
7,47,1353,257,car,174,67
8,47,1265,236,car,173,76
2,48,1513,277,car,191,69
3,48,1270,237,car,187,72
4,48,1666,304,car,235,85
5,48,1441,266,car,209,70
6,48,1131,196,car,102,54
7,48,1350,256,car,172,67
8,48,1264,236,car,173,76
2,49,1514,277,car,192,69
3,49,1270,237,car,190,74
4,49,1658,302,car,234,85
5,49,1441,267,car,207,70
6,49,1130,196,car,100,53
7,49,1351,257,car,173,67
8,49,1265,237,car,175,77
2,50,1515,278,car,195,71
3,50,1269,238,car,192,75
4,50,1654,303,car,236,85
5,50,1443,268,car,208,71
6,50,1131,195,car,102,54
7,50,1349,257,car,176,69
8,50,1264,237,car,174,77
2,51,1515,278,car,195,71
3,51,1269,238,car,189,74
4,51,1655,303,car,236,85
5,51,1448,269,car,206,71
6,51,1131,194,car,102,54
7,51,1349,257,car,173,68
8,51,1265,237,car,173,77
2,52,1514,277,car,193,71
3,52,1270,237,car,189,74
4,52,1657,303,car,236,85
5,52,1446,267,car,204,71
6,52,1131,196,car,101,54
7,52,1348,257,car,172,68
8,52,1265,237,car,173,77
2,53,1512,276,car,192,71
3,53,1271,236,car,187,73
4,53,1655,303,car,236,85
5,53,1444,266,car,203,71
6,53,1131,195,car,101,54
7,53,1347,257,car,171,68
8,53,1264,237,car,172,76
2,54,1511,276,car,189,69
3,54,1271,236,car,186,73
4,54,1657,304,car,236,85
5,54,1443,266,car,200,70
6,54,1131,194,car,101,54
7,54,1349,257,car,171,68
8,54,1265,237,car,171,76
2,55,1512,276,car,188,69
3,55,1271,236,car,186,73
4,55,1659,304,car,235,85
5,55,1442,266,car,199,70
6,55,1131,194,car,101,55
7,55,1350,257,car,171,68
8,55,1265,237,car,171,76
2,56,1513,277,car,189,69
3,56,1271,235,car,185,73
4,56,1658,304,car,235,86
5,56,1442,266,car,198,69
6,56,1131,194,car,101,55
7,56,1349,257,car,171,68
8,56,1264,236,car,173,76
2,57,1515,277,car,190,70
3,57,1270,236,car,185,72
4,57,1656,304,car,235,86
5,57,1444,268,car,197,69
6,57,1132,194,car,100,55
7,57,1347,257,car,170,68
8,57,1264,237,car,172,76
2,58,1515,277,car,189,70
3,58,1270,238,car,186,73
4,58,1654,303,car,235,85
5,58,1444,268,car,199,70
6,58,1131,194,car,100,55
7,58,1348,257,car,169,68
8,58,1265,237,car,171,76
2,59,1515,277,car,189,70
3,59,1270,238,car,187,73
4,59,1653,303,car,235,85
5,59,1444,267,car,199,70
6,59,1131,194,car,100,55
7,59,1349,257,car,169,68
8,59,1264,237,car,171,76
2,60,1514,277,car,188,71
3,60,1269,237,car,185,73
4,60,1653,303,car,235,85
5,60,1443,267,car,197,70
6,60,1131,195,car,101,55
7,60,1349,256,car,170,68
8,60,1264,238,car,171,75
2,61,1512,277,car,187,70
3,61,1270,237,car,186,73
4,61,1658,303,car,236,85
5,61,1442,267,car,197,70
6,61,1131,195,car,100,55
7,61,1350,256,car,171,68
8,61,1265,238,car,172,75
2,62,1510,277,car,186,70
3,62,1270,237,car,187,73
4,62,1660,303,car,237,86
5,62,1440,267,car,197,70
6,62,1131,195,car,99,55
7,62,1352,257,car,170,68
8,62,1264,238,car,172,75
2,63,1509,278,car,186,70
3,63,1270,238,car,186,74
4,63,1661,303,car,236,86
5,63,1440,267,car,198,69
6,63,1131,195,car,99,55
7,63,1352,257,car,170,68
8,63,1264,238,car,171,75
2,64,1511,277,car,187,70
3,64,1271,238,car,186,74
4,64,1659,303,car,234,86
5,64,1441,266,car,199,70
6,64,1131,195,car,99,55
7,64,1351,256,car,171,68
8,64,1264,238,car,172,75
2,65,1513,278,car,188,71
3,65,1271,237,car,188,74
4,65,1657,303,car,236,86
5,65,1441,268,car,200,71
6,65,1131,195,car,99,55
7,65,1348,256,car,174,70
8,65,1264,237,car,173,76
2,66,1513,278,car,189,71
3,66,1271,237,car,188,74
4,66,1654,303,car,236,86
5,66,1440,268,car,197,70
6,66,1131,195,car,100,55
7,66,1348,256,car,175,70
8,66,1265,237,car,173,76
2,67,1514,279,car,188,72
3,67,1271,237,car,188,75
4,67,1652,303,car,238,86
5,67,1438,268,car,195,70
6,67,1131,195,car,100,55
7,67,1348,257,car,173,70
8,67,1265,237,car,172,76
2,68,1514,278,car,187,71
3,68,1271,238,car,190,75
4,68,1652,303,car,241,86
5,68,1439,269,car,194,70
6,68,1131,195,car,100,56
7,68,1348,257,car,173,70
8,68,1265,237,car,173,76
2,69,1516,277,car,187,71
3,69,1272,237,car,183,72
4,69,1654,303,car,242,86
5,69,1444,269,car,194,70
6,69,1131,197,car,96,53
7,69,1347,257,car,167,67
8,69,1265,236,car,169,74
2,70,1517,277,car,188,71
3,70,1274,238,car,183,72
4,70,1647,303,car,236,83
5,70,1445,268,car,194,69
6,70,1132,198,car,95,52
7,70,1345,257,car,166,66
8,70,1265,236,car,168,74
2,71,1516,277,car,188,71
3,71,1274,237,car,182,71
4,71,1644,302,car,238,83
5,71,1447,268,car,197,70
6,71,1133,197,car,95,52
7,71,1345,256,car,168,66
8,71,1265,236,car,169,74
2,72,1516,277,car,188,70
3,72,1274,237,car,182,71
4,72,1643,302,car,239,82
5,72,1448,268,car,199,70
6,72,1133,198,car,95,52
7,72,1345,256,car,169,66
8,72,1265,236,car,169,74
20,72,1638,397,car,184,108
2,73,1517,277,car,191,70
3,73,1273,237,car,183,70
4,73,1648,302,car,244,83
5,73,1446,268,car,200,70
6,73,1133,197,car,98,53
7,73,1346,256,car,171,66
8,73,1265,236,car,170,74
20,73,1592,390,car,185,106
2,74,1521,278,car,195,72
3,74,1277,237,car,184,70
4,74,1653,303,car,248,85
5,74,1444,269,car,201,71
6,74,1133,196,car,100,55
7,74,1346,256,car,171,66
8,74,1266,237,car,169,74
20,74,1553,381,car,183,102
2,75,1520,278,car,196,72
3,75,1279,238,car,187,71
4,75,1656,303,car,251,86
5,75,1441,269,car,202,71
6,75,1133,196,car,101,55
7,75,1347,256,car,172,66
8,75,1266,237,car,169,74
20,75,1515,375,car,182,99
2,76,1517,277,car,198,72
3,76,1278,237,car,187,71
4,76,1657,304,car,255,88
5,76,1443,269,car,201,71
6,76,1133,195,car,100,55
7,76,1347,256,car,172,66
8,76,1267,236,car,167,73
20,76,1479,366,car,188,101
2,77,1514,275,car,193,70
3,77,1277,237,car,190,72
4,77,1652,304,car,253,86
5,77,1443,269,car,201,71
6,77,1133,195,car,100,55
7,77,1344,256,car,172,66
8,77,1267,236,car,168,73
20,77,1443,359,car,184,97
2,78,1511,274,car,190,68
3,78,1273,237,car,189,72
4,78,1647,303,car,248,84
6,78,1133,196,car,98,54
7,78,1342,256,car,171,66
8,78,1265,235,car,170,74
20,78,1410,353,car,178,93
2,79,1512,275,car,194,70
3,79,1272,237,car,192,73
4,79,1645,303,car,248,84
5,79,1450,268,car,198,70
6,79,1133,196,car,98,54
