track,frame,x,y,class,width,height,confidence
2,6,636,277,car,74,42,0.861423671245575
3,6,416,253,car,65,29,0.8992541333039602
2,7,642,274,car,74,42,0.8682491864476886
3,7,389,257,car,65,29,0.9019147072519574
4,7,1138,434,car,102,62,0.9654819369316101
2,8,649,272,car,72,41,0.8748694285750389
3,8,361,262,car,64,28,0.8960687816143036
4,8,1112,431,car,105,63,0.9625100152833121
2,9,659,269,car,72,41,0.8781488471561008
3,9,333,265,car,65,28,0.8966016835636563
4,9,1088,427,car,102,60,0.959532655775547
2,10,669,269,car,73,41,0.8851172924041748
3,10,304,269,car,69,30,0.900421142578125
4,10,1065,423,car,100,58,0.9592077202267117
2,11,680,268,car,71,40,0.8883688124743375
3,11,275,275,car,68,29,0.9003127325664867
4,11,1042,422,car,101,57,0.9486752986907959
2,12,689,265,car,70,39,0.8892714977264404
3,12,243,280,car,73,31,0.8965071886777878
4,12,1020,420,car,103,57,0.9517500725659457
2,13,698,263,car,69,38,0.8911784337117121
3,13,213,286,car,73,31,0.897469869026771
4,13,1000,418,car,103,56,0.9550676196813583
2,14,708,262,car,69,37,0.891825088432857
3,14,182,291,car,76,32,0.874331282717841
4,14,979,415,car,102,55,0.9568751270954425
2,15,718,260,car,72,39,0.8950449585914612
3,15,147,297,car,76,32,0.8661009709040324
4,15,958,412,car,109,58,0.9593337561403003
2,16,728,257,car,73,39,0.8973350934684277
3,16,111,303,car,77,32,0.860533807426691
4,16,939,409,car,105,55,0.9611021876335144
2,17,738,253,car,70,37,0.8990931510925293
3,17,83,307,car,78,32,0.860533807426691
4,17,921,406,car,104,53,0.9626087956130505
2,18,748,250,car,69,37,0.9021832843621572
4,18,904,402,car,106,54,0.9642177224159241
2,19,759,247,car,69,36,0.9033624027904711
4,19,887,399,car,104,52,0.9657397800021701
2,20,768,247,car,71,37,0.9012312561273574
4,20,868,396,car,103,51,0.9670523844267193
2,21,776,244,car,70,37,0.9020815378143674
4,21,853,396,car,102,50,0.968180114030838
2,22,788,244,car,67,35,0.9020389968698675
4,22,837,395,car,105,51,0.9690018466540745
2,23,798,244,car,68,35,0.9043956865435061
4,23,822,394,car,107,51,0.9699096192013134
2,24,808,242,car,69,36,0.9060563171903292
4,24,808,392,car,110,53,0.9705021407293237
2,25,817,240,car,69,36,0.9060563171903292
4,25,793,390,car,110,52,0.9714448203643163
4,26,781,389,car,109,52,0.9720337200164795
4,27,768,388,car,109,52,0.972519610936825
4,28,757,385,car,107,50,0.9721799757745531
4,29,745,383,car,105,49,0.972703041774886
4,30,732,381,car,106,48,0.9725592156936382
4,31,722,381,car,105,48,0.9729963541030884
4,32,713,379,car,112,51,0.9734912207049708
4,33,704,377,car,106,48,0.9738777540624142
4,34,696,376,car,103,47,0.9741328412836249
4,35,683,375,car,104,48,0.9742732644081116
4,36,674,375,car,103,48,0.9745879735265459
4,37,666,372,car,101,47,0.974107046922048
4,38,657,371,car,102,47,0.9742890934686403
4,39,649,368,car,102,48,0.9739134860666174
4,40,642,366,car,100,47,0.9741665461124518
4,41,634,364,car,97,45,0.9734278470277786
4,42,627,362,car,95,45,0.9726789230253639
4,43,621,362,car,98,46,0.9708826300643739
4,44,615,360,car,96,46,0.9701228377430938
4,45,608,357,car,96,46,0.969918433915485
4,46,601,355,car,95,46,0.9701369576983981
4,47,594,353,car,93,46,0.9685879440411277
4,48,587,349,car,88,44,0.9636155874171155
4,49,582,346,car,87,44,0.963295366615057
4,50,578,343,car,88,46,0.963296149458204
4,51,574,341,car,87,46,0.9630561435222625
4,52,570,339,car,84,46,0.9633161881390739
4,53,568,336,car,81,45,0.9637669301950015
4,54,567,334,car,79,45,0.9639253650071486
4,55,565,331,car,76,44,0.9617664228986811
5,55,626,216,car,50,26,0.8505626519521078
4,56,562,328,car,75,44,0.9607951738617637
5,56,610,220,car,49,25,0.8508162243025643
4,57,560,326,car,73,44,0.960484616458416
5,57,597,223,car,52,27,0.8464583307504654
4,58,560,324,car,68,42,0.9599492926346628
5,58,580,224,car,56,29,0.8546604116757711
4,59,560,321,car,64,40,0.9590511147318215
5,59,564,226,car,58,29,0.8553514778614044
4,60,560,318,car,62,40,0.9581661689079414
5,60,548,227,car,58,29,0.8646163236011158
4,61,561,314,car,61,40,0.9574138124783834
5,61,532,229,car,60,30,0.8706963409980139
4,62,563,311,car,63,42,0.95600575404089
5,62,514,230,car,61,31,0.8645214759386503
4,63,566,308,car,59,40,0.9559392467621834
5,63,497,233,car,61,30,0.8679101254258837
4,64,570,306,car,59,40,0.956136237061213
5,64,480,236,car,59,29,0.8668924411137898
4,65,573,305,car,58,40,0.9564348226413131
