track,frame,x,y,class,width,height
1,6,1826,1280,car,212,123
3,6,755,1189,car,731,384
1,7,1790,1275,car,215,125
3,7,603,1188,car,805,421
1,8,1753,1270,car,219,127
3,8,466,1187,car,882,462
1,9,1712,1264,car,232,135
3,9,371,1187,car,931,488
1,10,1671,1259,car,238,139
1,11,1627,1251,car,252,147
1,12,1586,1247,car,262,153
1,13,1539,1244,car,276,162
1,14,1490,1242,car,287,168
1,15,1436,1239,car,304,177
1,16,1378,1236,car,317,184
1,17,1312,1234,car,333,192
1,18,1243,1231,car,361,208
6,18,2074,1325,car,133,97
1,19,1168,1230,car,385,221
6,19,2047,1321,car,141,101
1,20,1081,1231,car,420,239
6,20,2022,1317,car,141,98
1,21,983,1232,car,460,260
6,21,1995,1311,car,154,105
1,22,871,1235,car,507,284
6,22,1964,1306,car,166,112
1,23,744,1239,car,565,315
6,23,1934,1300,car,170,114
1,24,587,1243,car,623,341
6,24,1902,1294,car,170,111
1,25,432,1249,car,708,387
6,25,1869,1288,car,181,117
1,26,322,1249,car,772,434
6,26,1841,1282,car,189,121
1,27,213,1249,car,783,464
6,27,1804,1276,car,197,125
1,28,136,1248,car,812,481
6,28,1769,1272,car,208,131
6,29,1736,1266,car,213,132
6,30,1697,1261,car,218,134
6,31,1656,1252,car,235,143
6,32,1614,1247,car,249,151
6,33,1570,1243,car,257,154
6,34,1523,1240,car,269,160
6,35,1473,1236,car,282,165
6,36,1420,1233,car,296,171
6,37,1365,1229,car,314,180
6,38,1300,1227,car,332,188
6,39,1229,1224,car,357,200
6,40,1148,1224,car,383,211
6,41,1063,1225,car,415,226
6,42,970,1225,car,453,245
6,43,860,1227,car,509,273
6,44,731,1228,car,568,302
6,45,566,1232,car,635,331
6,46,424,1236,car,708,369
6,47,314,1237,car,786,422
6,48,208,1233,car,751,425
6,49,132,1231,car,777,439
7,56,2084,1309,car,143,99
7,57,2058,1306,car,146,99
7,58,2030,1301,car,153,103
7,59,2001,1296,car,158,105
7,60,1975,1291,car,167,110
7,61,1944,1285,car,171,111
7,62,1915,1278,car,179,116
7,63,1884,1274,car,187,120
7,64,1852,1269,car,193,123
7,65,1819,1262,car,205,130
7,66,1789,1258,car,210,133
7,67,1753,1252,car,219,138
7,68,1716,1246,car,223,140
7,69,1681,1241,car,235,148
7,70,1643,1234,car,243,152
7,71,1601,1227,car,251,156
7,72,1561,1220,car,261,162
7,73,1516,1215,car,274,169
7,74,1472,1212,car,283,173
7,75,1423,1206,car,302,184
7,76,1371,1204,car,308,186
7,77,1314,1197,car,335,202
7,78,1253,1193,car,363,219
7,79,1188,1190,car,381,229
7,80,1119,1189,car,404,240
7,81,1039,1188,car,434,257
7,82,951,1188,car,465,275
7,83,853,1189,car,501,293
7,84,745,1190,car,553,321
7,85,616,1187,car,616,354
7,86,464,1190,car,684,389
7,87,360,1195,car,754,436
7,88,271,1194,car,782,468
7,89,174,1195,car,746,474
7,90,101,1193,car,771,490
8,166,998,1389,car,459,473
8,167,1136,1376,car,425,424
8,168,1246,1367,car,403,391
8,169,1342,1359,car,381,359
8,170,1423,1352,car,358,328
8,171,1491,1349,car,335,300
8,172,1558,1345,car,317,276
8,173,1620,1343,car,309,265
8,174,1675,1342,car,295,249
8,175,1725,1341,car,284,237
8,176,1771,1339,car,283,234
8,177,1815,1340,car,268,220
8,178,1856,1342,car,258,210
8,179,1894,1345,car,248,200
8,180,1928,1349,car,238,190
8,181,1962,1353,car,226,179
8,182,1996,1358,car,218,171
8,183,2025,1359,car,209,162
8,184,2053,1361,car,204,156
8,185,2082,1363,car,203,156
8,186,2102,1366,car,190,146
8,187,2123,1368,car,178,136
8,188,2136,1370,car,163,126
8,189,2167,1371,car,150,116
9,227,2076,1323,car,162,92
9,228,2049,1320,car,173,98
9,229,2022,1313,car,175,98
9,230,1992,1309,car,180,100
9,231,1962,1303,car,203,113
9,232,1931,1299,car,205,114
9,233,1899,1293,car,215,120
9,234,1867,1287,car,223,124
9,235,1836,1281,car,230,128
9,236,1798,1277,car,230,128
9,237,1762,1270,car,242,135
9,238,1722,1265,car,253,140
9,239,1684,1260,car,263,146
9,240,1641,1252,car,279,154
9,241,1597,1244,car,296,164
9,242,1554,1241,car,306,169
9,243,1503,1237,car,315,172
9,244,1450,1237,car,328,179
9,245,1395,1232,car,346,188
9,246,1331,1227,car,360,194
9,247,1266,1223,car,392,210
9,248,1193,1224,car,420,223
10,248,2097,1319,car,122,108
9,249,1111,1224,car,453,239
10,249,2074,1316,car,123,105
9,250,1018,1224,car,486,253
