track,frame,x,y,class,width,height
1,6,404,426,car,266,214
2,6,663,250,car,58,37
3,6,255,348,car,75,49
5,6,584,198,car,56,40
1,7,425,414,car,261,209
2,7,677,243,car,57,37
3,7,232,360,car,78,51
5,7,578,207,car,56,40
1,8,446,402,car,256,205
2,8,691,237,car,56,36
3,8,211,369,car,81,53
5,8,568,214,car,52,37
1,9,466,391,car,251,201
2,9,704,231,car,54,35
3,9,189,379,car,84,55
5,9,553,216,car,57,40
1,10,482,379,car,241,192
2,10,716,225,car,52,34
3,10,166,389,car,86,56
5,10,541,225,car,56,40
8,10,514,215,car,54,33
1,11,499,365,car,232,185
2,11,728,218,car,52,34
3,11,139,398,car,86,56
5,11,530,228,car,57,40
8,11,500,219,car,54,33
1,12,513,356,car,227,181
2,12,740,212,car,51,33
3,12,114,410,car,91,59
5,12,515,236,car,54,38
8,12,484,225,car,53,34
1,13,530,348,car,220,175
2,13,752,207,car,48,31
3,13,87,420,car,94,60
5,13,501,241,car,56,39
8,13,471,230,car,56,36
1,14,544,339,car,214,171
2,14,764,202,car,47,30
3,14,59,435,car,98,63
5,14,485,250,car,55,38
8,14,454,237,car,54,34
1,15,560,332,car,207,165
2,15,776,196,car,46,30
3,15,38,444,car,101,64
5,15,473,253,car,63,44
8,15,437,243,car,56,36
1,16,575,324,car,205,164
5,16,459,257,car,64,44
8,16,420,249,car,56,36
1,17,593,314,car,201,160
5,17,444,263,car,69,47
8,17,402,256,car,57,37
1,18,603,306,car,195,154
5,18,429,269,car,69,48
8,18,384,262,car,56,37
12,18,246,566,car,138,86
1,19,617,298,car,194,153
5,19,413,276,car,69,47
8,19,367,269,car,59,39
12,19,275,546,car,135,84
1,20,628,290,car,191,152
5,20,398,280,car,73,50
8,20,349,275,car,60,40
12,20,301,529,car,132,83
1,21,639,283,car,182,144
5,21,382,287,car,76,53
8,21,330,283,car,59,40
12,21,327,513,car,126,80
1,22,652,277,car,179,142
5,22,366,295,car,78,54
8,22,310,291,car,60,40
12,22,351,495,car,121,78
1,23,663,271,car,174,138
5,23,348,303,car,82,57
8,23,289,299,car,62,42
12,23,373,481,car,113,73
1,24,676,266,car,174,139
5,24,329,313,car,82,57
8,24,269,308,car,66,44
12,24,395,470,car,110,72
1,25,685,258,car,169,136
5,25,310,321,car,82,58
8,25,245,317,car,67,45
12,25,415,456,car,106,70
1,26,694,251,car,164,133
5,26,292,329,car,83,58
8,26,223,326,car,71,47
12,26,434,444,car,104,70
18,26,430,446,car,98,73
1,27,705,247,car,165,133
5,27,273,336,car,86,61
8,27,201,336,car,72,48
12,27,453,431,car,103,70
18,27,450,434,car,95,71
1,28,717,241,car,162,131
5,28,253,345,car,89,63
8,28,177,344,car,77,50
12,28,474,418,car,97,66
18,28,468,423,car,94,70
1,29,728,239,car,164,134
5,29,231,353,car,90,63
8,29,153,354,car,79,51
12,29,490,407,car,93,64
18,29,488,408,car,88,65
1,30,738,230,car,162,132
5,30,209,363,car,90,64
8,30,127,366,car,84,54
12,30,507,397,car,91,64
18,30,506,396,car,86,64
1,31,749,225,car,150,123
5,31,187,372,car,96,68
8,31,99,377,car,88,56
12,31,525,386,car,90,64
18,31,522,385,car,80,60
1,32,759,221,car,145,118
5,32,163,382,car,100,71
8,32,69,390,car,88,55
12,32,539,377,car,90,64
18,32,538,378,car,84,63
19,32,203,520,car,97,66
20,32,243,573,car,121,69
1,33,770,215,car,141,115
5,33,138,393,car,102,72
8,33,47,398,car,90,57
12,33,555,368,car,80,57
18,33,554,370,car,82,62
19,33,231,504,car,95,64
20,33,268,555,car,120,68
5,34,112,405,car,104,74
12,34,569,357,car,77,55
18,34,568,361,car,79,60
19,34,256,487,car,93,62
20,34,292,538,car,114,65
5,35,86,417,car,107,76
12,35,582,349,car,80,58
18,35,581,352,car,76,58
19,35,281,474,car,92,61
20,35,316,521,car,116,67
5,36,58,429,car,109,78
12,36,596,341,car,80,59
18,36,597,342,car,74,56
19,36,305,460,car,93,61
20,36,338,507,car,113,66
5,37,38,437,car,112,79
12,37,610,334,car,77,57
19,37,329,447,car,90,60
20,37,361,492,car,111,65
12,38,625,326,car,74,56
18,38,625,327,car,68,52
19,38,351,433,car,89,58
20,38,383,478,car,110,66
12,39,639,319,car,73,55
18,39,638,318,car,70,53
19,39,372,421,car,88,58
20,39,404,464,car,104,63
12,40,650,311,car,68,52
18,40,649,311,car,67,51
19,40,392,408,car,86,57
20,40,422,454,car,103,64
12,41,663,304,car,66,49
18,41,665,302,car,65,50
19,41,411,399,car,88,58
20,41,439,443,car,95,59
12,42,675,297,car,65,49
18,42,674,296,car,65,49
19,42,427,387,car,80,53
20,42,455,431,car,92,58
23,42,248,564,car,134,84
12,43,686,292,car,64,48
18,43,686,292,car,68,52
19,43,445,378,car,76,50
20,43,471,419,car,89,56
23,43,275,547,car,132,84
12,44,696,285,car,62,46
18,44,696,285,car,63,48
19,44,463,368,car,78,51
20,44,488,409,car,84,53
23,44,301,531,car,132,84
