track,frame,x,y,class,width,height
1,6,552,209,car,229,117
2,6,1497,694,car,404,376
4,6,1190,75,car,99,71
1,7,523,217,car,219,112
2,7,1529,736,car,441,410
4,7,1187,77,car,105,75
1,8,494,227,car,216,111
4,8,1184,76,car,106,76
1,9,461,240,car,229,119
4,9,1182,77,car,108,77
5,9,1104,57,car,95,55
1,10,431,252,car,230,122
4,10,1182,78,car,113,81
5,10,1102,59,car,103,60
1,11,401,266,car,229,123
4,11,1176,81,car,116,82
5,11,1100,58,car,108,62
1,12,373,275,car,215,117
4,12,1172,83,car,117,83
5,12,1096,63,car,110,64
1,13,342,289,car,197,109
4,13,1167,86,car,106,74
5,13,1093,66,car,109,63
1,14,311,305,car,199,111
4,14,1165,86,car,113,78
5,14,1090,67,car,109,63
1,15,282,317,car,199,114
4,15,1162,88,car,114,79
5,15,1087,67,car,106,60
1,16,255,328,car,203,119
5,16,1081,67,car,107,61
1,17,227,341,car,197,119
4,17,1152,88,car,119,82
5,17,1076,69,car,108,61
1,18,198,353,car,199,120
4,18,1148,91,car,121,83
5,18,1073,71,car,120,67
4,19,1145,94,car,122,84
5,19,1069,71,car,122,69
4,20,1141,96,car,125,86
5,20,1065,73,car,117,65
4,21,1134,102,car,128,88
5,21,1061,73,car,120,66
4,22,1127,105,car,128,88
5,22,1061,73,car,120,66
4,23,1121,110,car,128,88
5,23,1058,74,car,122,67
4,24,1116,114,car,127,87
5,24,1056,74,car,117,64
4,25,1112,119,car,134,92
5,25,1054,75,car,115,62
4,26,1105,125,car,146,102
5,26,1048,76,car,117,63
6,26,1238,59,car,91,57
4,27,1101,129,car,145,102
5,27,1043,78,car,116,61
6,27,1235,62,car,96,60
4,28,1100,132,car,144,102
5,28,1039,79,car,118,61
6,28,1232,64,car,98,62
4,29,1095,135,car,146,104
5,29,1036,79,car,116,60
6,29,1230,64,car,99,63
5,30,1027,83,car,121,62
6,30,1228,64,car,98,62
5,31,1017,84,car,124,63
6,31,1225,64,car,96,60
5,32,1008,86,car,126,63
6,32,1222,65,car,94,59
5,33,996,89,car,130,65
6,33,1219,66,car,92,57
5,34,983,91,car,132,65
6,34,1214,67,car,93,57
5,35,971,94,car,131,63
6,35,1210,69,car,96,59
5,36,953,98,car,138,66
6,36,1206,71,car,101,62
5,37,937,100,car,138,65
6,37,1202,72,car,101,61
5,38,919,103,car,146,68
6,38,1198,74,car,105,64
5,39,901,106,car,153,71
6,39,1194,76,car,104,62
5,40,880,109,car,160,74
6,40,1190,77,car,104,62
5,41,858,115,car,158,73
6,41,1187,77,car,104,62
5,42,837,119,car,160,74
6,42,1183,77,car,105,61
5,43,812,126,car,168,78
6,43,1178,82,car,112,65
7,43,1179,357,car,179,236
5,44,788,132,car,173,81
6,44,1175,85,car,120,69
7,44,1200,385,car,194,254
5,45,763,138,car,181,85
6,45,1172,86,car,124,72
7,45,1224,416,car,199,257
5,46,737,146,car,183,87
6,46,1170,87,car,125,72
7,46,1254,443,car,213,268
5,47,709,153,car,177,84
6,47,1167,86,car,123,71
7,47,1289,473,car,227,281
5,48,680,161,car,176,84
6,48,1165,88,car,125,72
7,48,1326,503,car,235,284
5,49,650,171,car,188,91
6,49,1162,88,car,129,74
7,49,1347,527,car,244,294
5,50,615,185,car,211,104
6,50,1160,89,car,132,75
2,51,1467,650,car,379,352
5,51,584,197,car,213,107
6,51,1160,89,car,127,72
2,52,1501,693,car,404,386
5,52,549,209,car,220,113
6,52,1158,90,car,130,73
2,53,1488,675,car,390,372
5,53,517,218,car,213,111
6,53,1158,90,car,131,74
5,54,486,229,car,213,114
6,54,1156,89,car,126,70
5,55,454,239,car,207,113
6,55,1155,90,car,130,72
5,56,419,257,car,216,120
6,56,1153,89,car,125,69
5,57,387,270,car,207,118
6,57,1153,89,car,124,68
5,58,358,282,car,196,114
6,58,1150,89,car,125,68
5,59,326,296,car,186,110
6,59,1148,90,car,124,67
5,60,294,312,car,183,111
6,60,1144,91,car,128,69
5,61,264,325,car,179,112
6,61,1139,91,car,124,66
5,62,232,339,car,174,111
6,62,1132,93,car,129,68
5,63,204,353,car,172,112
6,63,1126,95,car,129,66
5,64,176,365,car,173,113
6,64,1119,99,car,139,70
6,65,1112,101,car,139,70
6,66,1101,106,car,148,74
6,67,1090,111,car,162,81
6,68,1080,112,car,161,80
6,69,1067,114,car,158,77
6,70,1055,116,car,163,80
6,71,1042,116,car,158,76
6,72,1023,119,car,173,82
6,73,1008,125,car,179,85
6,74,989,128,car,176,82
6,75,969,133,car,176,81
6,76,947,141,car,182,83
6,77,925,145,car,193,88
6,78,899,152,car,210,96
6,79,873,158,car,215,97
6,80,843,166,car,227,103
6,81,818,173,car,228,104
6,82,788,179,car,228,105
6,83,755,187,car,231,105
6,84,721,196,car,244,112
6,85,683,210,car,256,119
6,86,650,219,car,257,122
6,87,615,231,car,256,123
6,88,574,252,car,287,141
6,89,532,267,car,289,145
2,90,478,296,car,205,174
6,90,505,276,car,296,148
2,91,449,295,car,198,159
2,92,414,304,car,189,147
2,93,386,296,car,181,140
8,93,1223,68,car,82,66
8,94,1220,70,car,83,67
8,95,1214,74,car,86,68
8,96,1208,78,car,87,69
8,97,1203,83,car,90,71
8,98,1197,85,car,94,73
8,99,1192,88,car,96,74
8,100,1187,90,car,97,75
8,101,1184,90,car,98,75
8,102,1182,93,car,103,78
8,103,1177,94,car,100,74
8,104,1174,94,car,102,74
8,105,1170,97,car,101,73
8,106,1166,98,car,104,74
8,107,1159,101,car,106,74
8,108,1153,105,car,110,77
8,109,1150,106,car,109,76
8,110,1146,109,car,109,75
8,111,1139,116,car,116,79
8,112,1134,117,car,116,79
8,113,1129,120,car,119,81
8,114,1122,127,car,127,87
8,115,1117,131,car,126,87
8,116,1112,137,car,127,88
8,117,1102,145,car,145,101
8,118,1095,152,car,154,108
8,119,1090,156,car,157,110
15,136,1291,520,car,248,271
15,137,1315,545,car,254,278
26,225,377,423,car,212,143
26,226,401,412,car,215,144
26,227,427,403,car,212,141
26,228,456,390,car,217,142
26,229,484,380,car,225,146
26,230,517,369,car,222,143
26,231,549,356,car,226,144
26,232,583,344,car,228,143
26,233,619,330,car,229,142
26,234,655,320,car,226,137
26,235,691,306,car,227,137
26,236,728,294,car,225,134
26,237,764,282,car,222,130
26,238,799,271,car,219,126
26,239,833,261,car,220,125
26,240,867,251,car,214,120
26,241,899,240,car,215,118
26,242,930,231,car,216,118
26,243,962,221,car,211,115
26,244,987,213,car,212,114
26,245,1017,202,car,206,110
26,246,1044,197,car,203,108
26,247,1069,188,car,193,101
26,248,1094,181,car,188,98
26,249,1118,176,car,185,95
26,250,1141,169,car,175,90
26,251,1168,160,car,169,87
26,252,1185,151,car,179,93
26,253,1205,144,car,166,87
26,254,1224,139,car,153,80
26,255,1248,132,car,148,77
34,302,952,469,car,504,237
34,303,887,458,car,499,236
34,304,833,448,car,498,236
34,307,658,418,car,419,199
34,308,601,409,car,393,188
34,309,547,404,car,375,180
34,310,497,400,car,350,169
34,311,452,400,car,340,164
34,312,404,404,car,329,160
34,313,362,405,car,318,157
34,314,323,406,car,311,155
34,315,284,415,car,288,146
35,315,1213,71,car,95,77
34,316,236,413,car,277,140
35,316,1209,74,car,99,80
35,317,1206,75,car,95,76
35,318,1203,74,car,95,75
35,319,1201,75,car,92,71
35,320,1198,75,car,91,70
35,321,1193,76,car,97,74
35,322,1191,78,car,101,77
35,323,1189,79,car,101,76
35,324,1187,79,car,102,76
35,325,1186,78,car,103,76
35,326,1184,79,car,104,77
35,327,1183,79,car,105,77
35,328,1183,80,car,104,76
35,329,1182,79,car,105,76
35,330,1183,79,car,106,77
35,331,1183,79,car,107,77
35,332,1179,82,car,110,78
35,333,1176,84,car,112,79
35,334,1176,85,car,114,79
35,335,1176,84,car,114,79
35,336,1175,83,car,114,79
35,337,1176,83,car,115,79
35,338,1177,83,car,115,79
35,339,1176,83,car,116,79
35,340,1177,83,car,116,79
35,341,1177,84,car,117,79
35,342,1177,84,car,116,78
35,343,1177,83,car,117,78
35,344,1177,84,car,117,78
35,345,1177,84,car,119,79
35,346,1177,85,car,120,79
35,347,1177,85,car,120,80
35,348,1177,85,car,120,80
35,349,1177,85,car,120,80
35,350,1177,85,car,120,80
35,351,1177,84,car,118,78
35,352,1177,83,car,117,77
35,353,1177,83,car,117,77
35,354,1177,84,car,118,77
35,355,1177,84,car,119,77
35,356,1177,83,car,120,78
35,357,1177,83,car,121,78
35,358,1177,84,car,120,78
35,359,1177,83,car,121,78
35,360,1177,84,car,120,78
35,361,1181,81,car,117,76
