track,frame,x,y,class,width,height
1,6,650,879,car,277,272
2,6,1501,242,car,240,199
3,6,636,326,car,102,77
4,6,696,267,car,81,61
6,6,815,280,car,93,84
7,6,778,357,car,119,83
8,6,448,544,car,213,196
9,6,762,211,car,73,55
11,6,1319,174,car,44,30
12,6,910,173,car,51,42
14,6,450,536,car,213,196
15,6,766,463,car,160,145
1,7,643,912,car,297,293
2,7,1487,233,car,232,193
3,7,633,328,car,104,79
4,7,696,267,car,82,62
6,7,814,282,car,105,95
7,7,776,360,car,122,86
8,7,436,559,car,213,196
9,7,760,211,car,73,55
11,7,1316,171,car,42,29
12,7,908,174,car,50,41
14,7,435,551,car,222,205
15,7,762,469,car,167,153
1,8,636,939,car,290,286
2,8,1471,226,car,220,184
3,8,629,333,car,106,81
4,8,695,270,car,81,61
6,8,813,283,car,106,96
7,8,775,364,car,125,88
8,8,422,575,car,224,205
9,8,759,212,car,74,56
11,8,1312,169,car,42,29
12,8,906,176,car,51,41
14,8,421,571,car,229,210
15,8,760,478,car,165,153
1,9,628,959,car,267,260
2,9,1459,218,car,209,175
3,9,627,336,car,107,82
4,9,694,272,car,81,61
6,9,813,285,car,109,100
7,9,773,368,car,128,91
8,9,406,593,car,237,216
9,9,757,212,car,75,56
11,9,1310,168,car,38,26
12,9,903,178,car,53,43
14,9,407,591,car,238,218
15,9,756,488,car,167,156
1,10,618,979,car,236,222
2,10,1449,214,car,202,170
3,10,622,341,car,105,81
4,10,693,272,car,82,62
6,10,812,285,car,113,104
7,10,772,376,car,132,95
8,10,391,613,car,244,223
9,10,756,214,car,75,56
11,10,1308,167,car,38,25
12,10,902,179,car,53,43
14,10,390,613,car,250,230
15,10,753,494,car,172,162
1,11,618,995,car,212,186
2,11,1436,209,car,194,163
3,11,620,343,car,106,82
4,11,693,273,car,81,61
6,11,809,290,car,110,101
7,11,769,381,car,136,99
8,11,376,633,car,261,239
9,11,754,215,car,79,58
11,11,1306,162,car,49,34
12,11,900,180,car,54,44
14,11,374,633,car,261,240
15,11,748,505,car,173,164
1,12,610,1018,car,167,133
2,12,1427,205,car,185,156
3,12,616,347,car,108,84
4,12,692,275,car,82,61
6,12,807,295,car,104,95
7,12,768,386,car,140,104
8,12,357,656,car,270,247
9,12,753,216,car,80,59
11,12,1304,159,car,52,36
12,12,899,182,car,56,45
14,12,354,660,car,272,251
15,12,744,515,car,179,172
1,13,609,1042,car,121,81
2,13,1416,201,car,180,153
3,13,614,350,car,111,86
4,13,690,276,car,82,62
6,13,806,298,car,98,90
7,13,765,390,car,144,108
8,13,340,683,car,282,258
9,13,749,217,car,81,60
11,13,1301,156,car,53,37
12,13,899,183,car,58,47
14,13,339,685,car,281,260
15,13,742,525,car,181,176
1,14,604,1066,car,86,57
2,14,1407,196,car,171,147
3,14,611,353,car,112,87
4,14,688,277,car,85,64
6,14,806,299,car,101,92
7,14,763,395,car,148,113
8,14,319,714,car,301,276
9,14,749,218,car,82,61
12,14,895,186,car,57,46
14,14,319,713,car,295,273
15,14,734,539,car,183,180
2,15,1401,192,car,166,144
3,15,608,359,car,114,88
4,15,686,280,car,85,64
6,15,806,300,car,106,97
7,15,761,400,car,147,114
8,15,295,746,car,318,292
9,15,748,219,car,82,62
12,15,893,188,car,58,47
14,15,294,745,car,314,292
15,15,730,552,car,187,186
2,16,1394,186,car,153,133
3,16,602,364,car,115,89
4,16,684,281,car,85,64
6,16,803,301,car,105,96
7,16,758,407,car,148,117
8,16,270,781,car,342,316
9,16,745,220,car,80,60
11,16,1299,154,car,45,32
12,16,890,189,car,59,49
14,16,270,778,car,335,311
15,16,725,565,car,189,189
2,17,1389,182,car,147,129
3,17,596,368,car,118,92
4,17,682,283,car,83,62
6,17,802,305,car,108,99
7,17,754,415,car,154,123
8,17,243,821,car,361,334
9,17,744,220,car,80,61
11,17,1299,153,car,44,31
12,17,887,191,car,58,48
14,17,244,815,car,351,327
15,17,719,580,car,195,197
2,18,1382,177,car,142,124
3,18,592,374,car,120,93
4,18,680,284,car,83,62
6,18,800,308,car,108,100
7,18,749,421,car,154,125
8,18,214,863,car,382,355
9,18,742,221,car,80,61
11,18,1297,151,car,44,31
12,18,883,194,car,58,48
14,18,215,856,car,380,356
15,18,713,596,car,198,201
2,19,1376,176,car,140,123
3,19,586,379,car,122,96
4,19,678,286,car,85,64
6,19,798,308,car,109,101
7,19,747,428,car,152,125
8,19,190,899,car,380,353
9,19,740,223,car,79,60
12,19,881,195,car,58,48
14,19,190,895,car,380,356
15,19,707,612,car,204,207
2,20,1368,173,car,138,123
3,20,582,383,car,124,98
4,20,677,287,car,84,63
6,20,796,311,car,109,101
7,20,744,433,car,152,127
8,20,171,926,car,352,325
9,20,739,223,car,81,62
12,20,880,197,car,60,50
14,20,170,924,car,350,326
15,20,700,632,car,215,220
2,21,1363,170,car,133,119
3,21,577,389,car,124,99
4,21,675,290,car,85,64
6,21,793,313,car,104,96
7,21,741,441,car,154,130
8,21,156,948,car,313,287
9,21,736,224,car,78,60
12,21,879,199,car,62,52
14,21,152,949,car,358,334
15,21,695,653,car,220,226
2,22,1359,168,car,131,119
3,22,572,394,car,126,100
4,22,673,292,car,84,63
6,22,790,317,car,110,102
7,22,736,448,car,156,133
8,22,139,972,car,264,237
9,22,734,227,car,76,58
12,22,878,201,car,64,53
15,22,685,675,car,230,238
2,23,1358,167,car,126,116
3,23,565,399,car,128,102
4,23,669,295,car,85,63
6,23,788,318,car,109,102
7,23,733,457,car,156,134
8,23,128,999,car,207,178
9,23,731,228,car,77,58
12,23,876,202,car,66,55
15,23,677,699,car,242,253
2,24,1352,166,car,122,114
3,24,559,406,car,129,103
4,24,668,297,car,88,66
6,24,788,323,car,113,106
7,24,729,465,car,157,137
8,24,111,1023,car,195,167
9,24,730,230,car,78,59
12,24,874,203,car,69,58
15,24,667,725,car,249,263
2,25,1348,161,car,121,114
3,25,554,411,car,128,102
4,25,666,299,car,90,68
6,25,785,326,car,117,111
7,25,726,473,car,163,144
9,25,728,231,car,79,60
12,25,872,206,car,65,55
15,25,658,755,car,259,275
2,26,1344,158,car,115,109
3,26,548,420,car,134,107
4,26,662,302,car,93,70
6,26,782,333,car,118,112
7,26,722,482,car,167,149
9,26,727,232,car,80,60
12,26,871,209,car,63,54
15,26,651,786,car,267,286
2,27,1339,156,car,109,104
3,27,542,428,car,135,109
4,27,660,306,car,93,71
6,27,781,339,car,118,112
7,27,719,492,car,167,151
9,27,724,234,car,82,62
12,27,869,210,car,64,54
15,27,642,821,car,286,308
2,28,1335,152,car,110,107
3,28,536,435,car,137,111
4,28,658,308,car,94,73
6,28,779,341,car,123,118
7,28,715,502,car,170,154
9,28,721,235,car,83,62
12,28,868,213,car,65,56
15,28,632,860,car,300,326
2,29,1333,151,car,106,104
3,29,528,444,car,142,114
4,29,655,311,car,93,72
6,29,777,349,car,121,117
7,29,711,515,car,175,161
9,29,720,236,car,86,65
12,29,867,216,car,65,57
15,29,617,898,car,309,338
2,30,1327,148,car,103,101
3,30,521,450,car,147,118
4,30,651,315,car,93,72
6,30,776,352,car,123,120
7,30,703,528,car,179,165
9,30,718,238,car,87,65
12,30,865,220,car,66,57
15,30,602,923,car,298,322
3,31,510,462,car,152,123
4,31,647,318,car,94,72
6,31,775,356,car,124,122
7,31,699,541,car,181,169
9,31,717,239,car,86,65
12,31,862,220,car,67,58
15,31,585,945,car,275,288
3,32,503,473,car,152,123
4,32,644,321,car,95,73
6,32,773,360,car,125,124
7,32,694,557,car,187,176
9,32,714,240,car,89,67
12,32,862,223,car,68,59
15,32,571,966,car,247,248
3,33,494,483,car,156,126
