track,frame,x,y,class,width,height,confidence
1,6,1826,1280,car,212,123,0.9723272621631622
3,6,755,1189,car,731,384,0.7175069153308868
1,7,1790,1275,car,215,125,0.9740210430962699
3,7,603,1188,car,805,421,0.7198343617575509
1,8,1753,1270,car,219,127,0.975439578294754
3,8,466,1187,car,882,462,0.7122969850897789
1,9,1712,1264,car,232,135,0.9762111968464322
3,9,371,1187,car,931,488,0.7122969850897789
1,10,1671,1259,car,238,139,0.9740512251853943
1,11,1627,1251,car,252,147,0.9752900708805431
1,12,1586,1247,car,262,153,0.9761674106121063
1,13,1539,1244,car,276,162,0.9728394013184768
1,14,1490,1242,car,287,168,0.9734373901571546
1,15,1436,1239,car,304,177,0.9733176310857137
1,16,1378,1236,car,317,184,0.9736568406224251
1,17,1312,1234,car,333,192,0.9747952994178323
1,18,1243,1231,car,361,208,0.9757653938399421
1,19,1168,1230,car,385,221,0.9766854769305179
6,19,2046,1321,car,156,101,0.8519071439901987
1,20,1081,1231,car,420,239,0.9775958508253098
6,20,2021,1317,car,154,98,0.8688082609857831
1,21,983,1232,car,460,260,0.9784151031857445
6,21,1993,1311,car,167,105,0.8815131932497025
1,22,871,1235,car,507,284,0.9791075831109827
6,22,1963,1306,car,179,112,0.8910606635941399
1,23,744,1239,car,565,315,0.9798576494921809
6,23,1933,1300,car,182,113,0.89952312707901
1,24,587,1243,car,623,341,0.9805991922815641
6,24,1901,1294,car,181,111,0.9072970206087286
1,25,432,1249,car,708,387,0.9813000202178955
6,25,1869,1287,car,191,117,0.9093619138002396
1,26,322,1249,car,772,434,0.9818069247099069
6,26,1840,1282,car,199,121,0.9148710507612962
1,27,213,1249,car,783,464,0.9816956784990098
6,27,1804,1276,car,206,125,0.919271605355399
1,28,136,1248,car,812,481,0.9816956784990098
6,28,1768,1272,car,217,131,0.9232312639554342
6,29,1735,1266,car,221,132,0.927436638623476
6,30,1697,1261,car,226,134,0.9282225019791547
6,31,1656,1252,car,242,143,0.9241651992003123
6,32,1613,1247,car,256,151,0.9240491264744809
6,33,1570,1243,car,263,154,0.9269481986761093
6,34,1522,1240,car,275,160,0.9289615494864327
6,35,1473,1236,car,288,165,0.931294552304528
6,36,1420,1233,car,302,171,0.9326320031414861
6,37,1364,1229,car,319,180,0.9338735391696295
6,38,1299,1227,car,336,188,0.9361366176605225
6,39,1228,1224,car,362,200,0.9382350559418018
6,40,1148,1224,car,387,211,0.9401900326764142
6,41,1063,1225,car,419,226,0.941946206348283
6,42,970,1225,car,458,245,0.9435311596969078
6,43,859,1227,car,514,273,0.9449482440948487
6,44,730,1228,car,572,302,0.9462096671904286
6,45,566,1232,car,639,331,0.9476626496762037
6,46,423,1236,car,712,369,0.9489242217757485
6,47,314,1237,car,790,422,0.9500520650078269
6,48,208,1233,car,755,424,0.9506747399057661
6,49,132,1231,car,781,439,0.9506747399057661
7,57,2058,1306,car,146,99,0.9123833974202474
7,58,2029,1301,car,153,103,0.9217565315110343
7,59,2000,1296,car,157,105,0.928833931684494
7,60,1974,1291,car,167,110,0.9312233527501425
7,61,1943,1285,car,170,111,0.9358150422573089
7,62,1914,1278,car,179,116,0.9390169653025541
7,63,1883,1274,car,186,120,0.9420028080542883
7,64,1851,1269,car,192,123,0.9446674768741314
7,65,1819,1262,car,204,130,0.9471293134348733
