track,frame,x,y,class,width,height,confidence
1,6,565,487,car,135,125,0.9635227024555206
2,6,541,347,car,82,59,0.9625195066134135
3,6,582,284,car,72,51,0.7966798742612203
4,6,692,331,car,67,59,0.8782444596290588
1,7,563,502,car,142,131,0.9363082732473101
2,7,540,353,car,81,59,0.9612284983907428
3,7,580,293,car,60,42,0.8029874903815133
4,7,693,335,car,70,62,0.8845542669296265
1,8,559,518,car,152,141,0.9376408830285072
2,8,536,357,car,83,60,0.9634724110364914
3,8,579,295,car,63,45,0.8125631362199783
4,8,694,340,car,71,63,0.8837587684392929
1,9,553,533,car,163,153,0.9293487601810031
2,9,533,363,car,84,62,0.9651580784055922
3,9,578,297,car,63,45,0.8085788355933295
4,9,696,345,car,76,68,0.8882032897737291
1,10,548,549,car,177,168,0.8867209434509278
2,10,532,367,car,85,63,0.9670302391052246
3,10,577,302,car,58,41,0.8008590042591095
4,10,698,349,car,78,71,0.8817032814025879
6,10,1774,386,car,83,93,0.9339071214199066
1,11,540,570,car,185,175,0.8868394873358987
2,11,529,373,car,87,64,0.9668480157852173
3,11,576,304,car,61,44,0.7965882854028181
4,11,698,354,car,79,71,0.8667343746532093
6,11,1746,379,car,86,92,0.9405800529888698
1,12,529,594,car,195,186,0.8885402083396912
2,12,524,379,car,88,65,0.9684555679559708
3,12,575,310,car,59,43,0.7855595250924429
4,12,701,361,car,81,73,0.8627724746863047
6,12,1717,373,car,89,90,0.9435549378395081
1,13,516,623,car,210,201,0.8948319829427279
2,13,520,386,car,93,68,0.968712329864502
3,13,573,313,car,62,45,0.791097145814162
4,13,704,366,car,85,77,0.8642887473106384
6,13,1688,366,car,89,86,0.9484244783719381
8,13,673,260,car,61,38,0.8327891528606415
1,14,503,651,car,225,216,0.8984782653195518
2,14,512,393,car,94,70,0.9685766696929932
3,14,572,316,car,63,46,0.7975591250828334
4,14,703,374,car,83,76,0.8537077222551618
6,14,1662,361,car,91,83,0.9504697978496551
8,14,675,260,car,66,42,0.838810282094138
1,15,483,685,car,246,238,0.900614615281423
2,15,506,402,car,98,73,0.9697680552800496
3,15,568,319,car,65,48,0.8050634702046712
4,15,700,382,car,87,80,0.849777897198995
6,15,1636,355,car,93,82,0.952212165702473
8,15,675,262,car,71,46,0.8444075584411621
10,15,583,280,car,48,38,0.6233041882514954
1,16,459,726,car,260,253,0.9051356390118599
2,16,497,410,car,103,78,0.9695425741374493
3,16,565,325,car,62,46,0.8094928748905659
4,16,697,388,car,92,84,0.8527769483625889
6,16,1609,351,car,93,78,0.9548540761073431
8,16,676,264,car,71,47,0.8460645344522264
10,16,581,282,car,47,37,0.620467117854527
11,16,1795,467,car,93,101,0.9757403135299683
1,17,432,775,car,292,286,0.9086916481747347
2,17,488,420,car,105,80,0.970168881556567
3,17,562,327,car,68,50,0.8040381950490615
4,17,695,395,car,98,92,0.8515794732991386
6,17,1584,346,car,96,78,0.9574973674920889
8,17,676,268,car,68,45,0.8367331385612488
10,17,579,290,car,57,44,0.6273229420185089
11,17,1767,459,car,94,97,0.9784319826534816
1,18,400,831,car,328,324,0.9114739530616336
2,18,479,428,car,109,83,0.9710869656668769
3,18,558,331,car,66,50,0.7936615182293786
4,18,694,402,car,102,97,0.8550274338987138
6,18,1559,342,car,96,76,0.9591189793178013
8,18,676,270,car,69,46,0.8391194343566895
10,18,578,294,car,63,49,0.6515191594759623
11,18,1737,451,car,96,94,0.9806217327713966
1,19,359,885,car,347,342,0.9154403680249265
2,19,472,438,car,116,89,0.9719137800367255
3,19,555,336,car,67,51,0.8001161625510768
4,19,693,414,car,101,96,0.8561226443240517
6,19,1536,337,car,97,74,0.9608258843421936
8,19,676,274,car,70,48,0.8395090848207474
10,19,576,296,car,66,52,0.6742523610591888
11,19,1712,442,car,101,94,0.9821689327557882
1,20,310,926,car,328,312,0.9178276181221008
2,20,463,448,car,115,88,0.9725158482789993
3,20,552,339,car,68,52,0.7955626815557479
4,20,691,422,car,106,102,0.8621412307024002
6,20,1514,332,car,95,71,0.9604418128728867
8,20,676,276,car,69,48,0.8402420236514165
10,20,575,300,car,63,50,0.6899980198253285
11,20,1687,435,car,101,89,0.9836089968681335
