track,frame,x,y,class,width,height
1,6,565,487,car,135,125
2,6,541,347,car,82,59
3,6,582,284,car,72,51
4,6,692,331,car,67,59
1,7,563,502,car,142,131
2,7,540,353,car,81,59
3,7,580,293,car,60,42
4,7,693,335,car,70,62
1,8,559,518,car,152,141
2,8,536,357,car,83,60
3,8,579,295,car,63,45
4,8,694,340,car,71,63
1,9,553,533,car,163,153
2,9,533,363,car,84,62
3,9,578,297,car,63,45
4,9,696,345,car,76,68
5,9,1806,395,car,69,98
1,10,548,549,car,177,168
2,10,532,367,car,85,63
3,10,577,302,car,58,41
4,10,698,349,car,78,71
5,10,1774,386,car,72,94
1,11,540,570,car,185,175
2,11,529,373,car,87,64
3,11,576,304,car,61,44
4,11,698,354,car,79,71
5,11,1746,379,car,76,92
1,12,529,594,car,195,186
2,12,524,379,car,88,65
3,12,575,310,car,59,43
4,12,701,361,car,81,73
5,12,1718,373,car,80,90
1,13,516,623,car,210,201
2,13,520,386,car,93,68
3,13,573,313,car,62,45
4,13,704,366,car,85,77
5,13,1689,366,car,82,86
1,14,503,651,car,225,216
2,14,512,393,car,94,70
3,14,572,316,car,63,46
4,14,703,374,car,83,76
5,14,1662,362,car,84,83
1,15,483,685,car,246,238
2,15,506,402,car,98,73
3,15,568,319,car,65,48
4,15,700,382,car,87,80
5,15,1636,355,car,87,82
8,15,1821,476,car,64,104
1,16,459,726,car,260,253
2,16,497,410,car,103,78
3,16,565,325,car,62,46
4,16,697,388,car,92,84
5,16,1609,351,car,88,78
8,16,1796,467,car,70,101
1,17,432,775,car,292,286
2,17,488,420,car,105,80
3,17,562,327,car,68,50
4,17,695,395,car,98,92
5,17,1584,346,car,92,78
8,17,1767,459,car,74,97
1,18,400,831,car,328,324
2,18,479,428,car,109,83
3,18,558,331,car,66,50
4,18,694,402,car,102,97
5,18,1559,342,car,93,76
8,18,1737,451,car,78,94
10,18,578,294,car,65,50
1,19,359,885,car,347,342
2,19,472,438,car,116,89
3,19,555,336,car,67,51
4,19,693,414,car,101,96
5,19,1537,336,car,94,74
8,19,1712,442,car,85,94
10,19,576,296,car,68,53
1,20,310,926,car,328,312
2,20,463,448,car,115,88
3,20,552,339,car,68,52
4,20,691,422,car,106,102
5,20,1515,332,car,92,71
8,20,1687,435,car,87,89
10,20,575,300,car,65,50
1,21,263,966,car,283,250
2,21,453,460,car,123,95
3,21,549,344,car,68,53
4,21,691,430,car,106,102
5,21,1494,327,car,89,67
8,21,1663,427,car,90,86
10,21,574,304,car,64,50
1,22,245,993,car,290,255
2,22,441,472,car,125,98
3,22,547,348,car,71,56
4,22,689,442,car,112,109
5,22,1476,324,car,90,66
8,22,1641,420,car,94,85
10,22,575,307,car,65,51
2,23,431,483,car,132,102
3,23,545,353,car,71,56
4,23,689,451,car,116,113
5,23,1459,320,car,91,66
8,23,1619,412,car,97,83
10,23,575,311,car,65,51
2,24,418,496,car,140,108
3,24,545,358,car,74,59
4,24,687,465,car,119,116
5,24,1443,316,car,90,63
8,24,1598,407,car,97,79
10,24,576,314,car,66,52
11,24,683,287,car,62,51
2,25,404,512,car,146,113
3,25,542,361,car,76,60
4,25,686,478,car,125,123
5,25,1427,312,car,90,64
8,25,1580,401,car,102,81
10,25,575,317,car,69,55
11,25,686,291,car,63,51
2,26,390,528,car,157,122
3,26,539,366,car,79,64
4,26,684,491,car,132,131
5,26,1411,307,car,90,62
