track,frame,x,y,class,width,height
1,6,828,270,car,131,68
2,6,1511,277,car,197,70
3,6,1277,236,car,201,71
4,6,1654,303,car,253,86
5,6,1440,266,car,200,70
1,7,812,266,car,122,63
2,7,1510,276,car,196,70
3,7,1276,236,car,200,71
4,7,1659,302,car,252,86
5,7,1439,266,car,201,70
1,8,794,263,car,123,64
2,8,1512,277,car,196,70
3,8,1277,237,car,201,71
4,8,1658,303,car,251,87
5,8,1440,266,car,202,70
1,9,779,258,car,123,64
2,9,1513,277,car,196,69
3,9,1278,237,car,202,71
4,9,1658,303,car,249,87
5,9,1439,265,car,203,71
1,10,762,253,car,120,63
2,10,1514,278,car,198,71
3,10,1271,237,car,207,74
4,10,1655,304,car,247,86
5,10,1443,266,car,202,71
2,11,1514,278,car,198,71
3,11,1270,237,car,207,75
4,11,1653,303,car,248,86
5,11,1443,266,car,203,71
2,12,1509,277,car,197,71
3,12,1275,237,car,202,74
4,12,1652,303,car,248,87
2,13,1510,277,car,194,70
3,13,1275,237,car,203,74
4,13,1653,303,car,247,87
2,14,1507,276,car,192,69
4,14,1658,304,car,247,87
2,15,1504,275,car,191,69
3,15,1268,236,car,194,71
4,15,1661,304,car,244,87
2,16,1506,276,car,192,69
3,16,1268,236,car,192,71
4,16,1658,304,car,243,88
2,17,1510,277,car,197,71
3,17,1268,236,car,195,72
4,17,1653,304,car,241,86
2,18,1510,277,car,199,72
3,18,1267,237,car,194,73
4,18,1652,304,car,241,86
2,19,1510,276,car,199,72
3,19,1271,237,car,193,73
4,19,1651,305,car,241,86
2,20,1510,277,car,197,72
3,20,1270,237,car,189,71
4,20,1650,303,car,240,85
2,21,1509,276,car,194,71
3,21,1269,237,car,187,71
4,21,1649,303,car,241,85
2,22,1508,276,car,195,71
3,22,1269,237,car,187,71
4,22,1649,303,car,241,84
10,22,1361,258,car,174,66
2,23,1508,275,car,194,71
3,23,1269,237,car,184,70
4,23,1650,304,car,243,85
10,23,1362,258,car,174,66
2,24,1508,275,car,193,71
3,24,1270,237,car,188,72
4,24,1646,303,car,244,85
10,24,1356,258,car,174,66
2,25,1511,276,car,196,72
3,25,1272,237,car,188,72
4,25,1648,304,car,245,85
10,25,1354,257,car,174,66
2,26,1513,276,car,196,72
3,26,1269,237,car,191,73
4,26,1649,303,car,245,85
10,26,1351,257,car,173,66
2,27,1515,278,car,194,72
3,27,1268,237,car,191,74
4,27,1650,303,car,245,85
10,27,1352,257,car,173,66
2,28,1510,276,car,192,71
3,28,1270,237,car,187,73
4,28,1648,303,car,246,84
10,28,1355,258,car,171,66
2,29,1510,276,car,191,71
3,29,1270,237,car,187,73
4,29,1652,303,car,245,84
5,29,1449,267,car,205,71
10,29,1354,258,car,171,66
2,30,1506,275,car,191,71
3,30,1270,237,car,185,72
4,30,1658,303,car,246,86
5,30,1449,267,car,205,71
10,30,1354,258,car,171,65
2,31,1504,276,car,190,70
3,31,1270,237,car,184,72
4,31,1660,303,car,245,86
2,32,1508,276,car,190,70
3,32,1271,237,car,186,72
4,32,1654,303,car,245,86
5,32,1444,267,car,210,71
10,32,1349,257,car,174,67
2,33,1509,277,car,192,71
3,33,1271,237,car,186,72
4,33,1647,303,car,247,87
5,33,1443,267,car,211,71
10,33,1349,257,car,173,67
2,34,1509,276,car,191,71
3,34,1273,237,car,187,72
4,34,1646,303,car,246,86
5,34,1443,268,car,212,72
10,34,1351,258,car,173,67
2,35,1509,276,car,191,71
3,35,1274,237,car,187,73
4,35,1645,303,car,247,86
5,35,1443,268,car,212,72
10,35,1350,258,car,173,67
2,36,1508,276,car,190,71
3,36,1275,237,car,187,73
4,36,1646,303,car,249,86
5,36,1444,268,car,214,72
10,36,1350,258,car,173,68
2,37,1505,275,car,191,70
3,37,1270,236,car,183,71
4,37,1654,304,car,249,87
5,37,1444,268,car,214,72
10,37,1355,258,car,174,68
2,38,1506,275,car,191,70
3,38,1270,237,car,184,71
4,38,1657,304,car,248,87
5,38,1443,266,car,212,71
10,38,1359,258,car,173,67
2,39,1506,275,car,191,70
3,39,1269,236,car,183,71
4,39,1659,304,car,248,88
5,39,1443,266,car,212,71
10,39,1359,258,car,174,67
2,40,1508,275,car,191,70
3,40,1270,237,car,184,71
4,40,1661,304,car,246,88
5,40,1442,265,car,213,71
10,40,1360,258,car,174,67
2,41,1509,276,car,190,70
3,41,1272,237,car,186,72
4,41,1655,303,car,242,87
5,41,1441,267,car,211,70
10,41,1356,258,car,171,66
2,42,1512,276,car,191,70
3,42,1272,237,car,185,72
4,42,1650,302,car,241,86
5,42,1442,267,car,212,70
10,42,1356,258,car,171,66
2,43,1511,276,car,192,70
3,43,1267,236,car,190,74
4,43,1647,302,car,239,84
5,43,1442,267,car,209,70
10,43,1356,259,car,172,65
2,44,1509,276,car,191,70
3,44,1270,237,car,186,73
4,44,1648,302,car,238,84
5,44,1442,267,car,210,70
10,44,1356,257,car,171,65
2,45,1507,276,car,192,70
3,45,1271,237,car,184,72
4,45,1652,302,car,241,85
5,45,1443,267,car,209,69
10,45,1355,257,car,172,65
2,46,1511,276,car,190,69
3,46,1273,237,car,184,72
4,46,1661,304,car,239,85
5,46,1440,265,car,207,69
10,46,1355,257,car,171,65
2,47,1512,276,car,190,69
3,47,1271,237,car,185,72
4,47,1664,304,car,237,85
5,47,1439,266,car,208,69
10,47,1354,257,car,175,67
2,48,1513,277,car,191,69
3,48,1270,237,car,185,72
4,48,1666,304,car,235,85
5,48,1441,266,car,210,70
10,48,1350,256,car,173,67
2,49,1514,277,car,192,69
3,49,1270,237,car,189,74
4,49,1658,302,car,234,85
5,49,1441,267,car,208,70
10,49,1351,257,car,174,67
12,49,1130,196,car,99,53
2,50,1515,278,car,195,71
3,50,1266,237,car,191,76
4,50,1654,303,car,236,85
5,50,1443,268,car,208,71
10,50,1349,257,car,177,69
12,50,1131,195,car,100,54
2,51,1515,278,car,195,71
3,51,1265,237,car,190,76
4,51,1655,303,car,236,85
5,51,1448,269,car,207,71
10,51,1349,257,car,174,68
12,51,1131,194,car,101,54
2,52,1514,277,car,193,71
3,52,1269,237,car,188,75
4,52,1657,303,car,236,85
5,52,1446,267,car,204,71
10,52,1348,257,car,173,68
12,52,1131,196,car,100,54
2,53,1512,276,car,192,71
3,53,1270,236,car,184,74
4,53,1655,303,car,236,85
5,53,1445,266,car,203,71
10,53,1347,257,car,172,68
12,53,1131,195,car,100,54
2,54,1511,276,car,189,69
3,54,1271,236,car,183,73
4,54,1657,304,car,236,85
5,54,1443,266,car,201,70
10,54,1349,257,car,172,68
12,54,1131,194,car,100,54
2,55,1512,276,car,188,69
3,55,1271,236,car,183,73
4,55,1659,304,car,235,85
5,55,1442,266,car,200,70
10,55,1351,257,car,171,68
12,55,1131,194,car,100,55
2,56,1513,277,car,189,69
3,56,1270,235,car,183,73
4,56,1658,304,car,235,86
5,56,1442,266,car,198,69
10,56,1350,257,car,171,68
12,56,1131,194,car,100,55
2,57,1515,277,car,190,70
3,57,1270,236,car,183,72
4,57,1656,304,car,235,86
5,57,1444,268,car,198,69
10,57,1347,257,car,170,68
12,57,1132,194,car,100,55
2,58,1515,277,car,189,70
3,58,1270,238,car,184,73
4,58,1654,303,car,235,85
5,58,1444,268,car,199,70
10,58,1348,257,car,170,68
12,58,1131,194,car,100,55
2,59,1515,277,car,189,70
3,59,1270,238,car,185,73
4,59,1653,303,car,235,85
5,59,1444,267,car,199,70
10,59,1350,257,car,169,68
12,59,1131,194,car,99,55
2,60,1514,277,car,188,71
3,60,1269,237,car,184,73
4,60,1653,303,car,235,85
5,60,1443,267,car,197,70
10,60,1349,256,car,171,68
12,60,1131,195,car,100,55
2,61,1512,277,car,187,70
3,61,1270,237,car,185,73
4,61,1658,303,car,236,85
5,61,1442,267,car,197,70
10,61,1350,256,car,172,68
12,61,1131,195,car,99,55
2,62,1510,277,car,186,70
3,62,1270,237,car,185,73
4,62,1660,303,car,237,86
5,62,1440,267,car,197,70
10,62,1351,257,car,170,68
12,62,1131,195,car,99,55
2,63,1509,278,car,186,70
3,63,1270,238,car,185,73
4,63,1661,303,car,236,86
5,63,1440,267,car,198,69
10,63,1352,257,car,170,68
12,63,1131,195,car,99,55
2,64,1511,277,car,187,70
3,64,1271,238,car,185,74
4,64,1659,303,car,234,86
5,64,1442,266,car,199,70
10,64,1351,256,car,171,68
12,64,1131,194,car,99,55
2,65,1513,278,car,188,71
3,65,1271,237,car,187,74
4,65,1657,303,car,236,86
5,65,1441,268,car,201,71
10,65,1348,256,car,174,70
12,65,1131,194,car,99,55
2,66,1513,278,car,189,71
3,66,1271,237,car,187,74
4,66,1654,303,car,236,86
5,66,1441,268,car,201,71
10,66,1348,256,car,175,70
12,66,1131,194,car,99,55
2,67,1514,279,car,188,72
3,67,1271,237,car,187,75
4,67,1652,303,car,238,86
2,68,1514,278,car,187,71
3,68,1271,237,car,188,75
4,68,1652,303,car,241,86
2,69,1516,277,car,187,71
4,69,1654,303,car,242,86
2,70,1517,277,car,188,71
4,70,1654,303,car,242,87
2,71,1516,277,car,188,71
2,72,1516,277,car,188,70
19,72,1638,397,car,184,108
2,73,1517,277,car,191,70
3,73,1273,237,car,180,71
4,73,1652,302,car,238,85
19,73,1592,390,car,185,106
2,74,1521,278,car,195,72
3,74,1277,237,car,182,71
4,74,1655,303,car,241,85
5,74,1443,269,car,201,72
10,74,1346,257,car,168,67
19,74,1553,381,car,183,102
2,75,1520,278,car,196,72
3,75,1277,237,car,181,70
4,75,1657,303,car,244,86
5,75,1440,269,car,202,72
10,75,1346,256,car,168,67
19,75,1515,375,car,182,99
2,76,1517,277,car,198,72
4,76,1657,304,car,248,88
5,76,1443,269,car,200,71
10,76,1347,256,car,169,66
19,76,1479,366,car,188,101
2,77,1514,275,car,193,70
3,77,1276,237,car,186,72
4,77,1652,304,car,247,86
5,77,1443,269,car,200,71
10,77,1344,256,car,169,66
19,77,1443,359,car,184,97
2,78,1511,274,car,190,68
3,78,1273,237,car,186,72
4,78,1647,303,car,243,84
10,78,1342,256,car,169,66
12,78,1133,196,car,97,54
19,78,1410,353,car,178,93
2,79,1512,275,car,194,70
3,79,1271,237,car,188,73
4,79,1645,303,car,244,84
10,79,1341,257,car,174,68
12,79,1133,197,car,97,53
19,79,1375,347,car,167,85
2,80,1514,276,car,196,71
3,80,1273,237,car,190,73
4,80,1646,303,car,246,84
10,80,1339,255,car,174,68
12,80,1133,197,car,97,53
19,80,1338,341,car,170,86
2,81,1514,276,car,195,71
3,81,1273,238,car,190,73
4,81,1647,303,car,245,84
5,81,1450,267,car,200,71
10,81,1338,255,car,175,69
12,81,1133,197,car,97,53
19,81,1308,335,car,170,85
2,82,1518,277,car,194,71
3,82,1273,237,car,192,74
4,82,1649,302,car,247,84
5,82,1449,267,car,197,70
12,82,1133,197,car,97,53
19,82,1279,328,car,172,85
2,83,1518,277,car,193,71
3,83,1269,238,car,192,75
4,83,1649,302,car,248,84
5,83,1447,267,car,196,70
19,83,1248,321,car,167,83
2,84,1518,277,car,192,71
3,84,1269,238,car,193,75
4,84,1649,302,car,248,84
5,84,1446,267,car,195,69
12,84,1131,196,car,100,55
19,84,1222,316,car,166,82
2,85,1519,277,car,192,71
4,85,1649,301,car,248,84
5,85,1447,267,car,194,69
10,85,1342,256,car,174,69
12,85,1131,196,car,101,55
19,85,1198,312,car,165,81
2,86,1516,276,car,192,71
3,86,1270,238,car,193,76
4,86,1648,301,car,248,84
5,86,1444,265,car,194,69
10,86,1344,257,car,170,67
12,86,1131,195,car,100,55
19,86,1171,307,car,159,78
2,87,1514,276,car,190,70
3,87,1271,237,car,190,74
4,87,1648,301,car,249,84
5,87,1444,265,car,195,68
10,87,1344,257,car,168,67
12,87,1131,195,car,100,55
19,87,1146,302,car,157,77
2,88,1513,276,car,191,70
3,88,1271,237,car,189,74
4,88,1647,301,car,249,84
5,88,1444,264,car,196,68
10,88,1345,257,car,170,67
12,88,1132,195,car,99,55
19,88,1124,297,car,150,73
2,89,1514,276,car,191,70
3,89,1271,237,car,185,72
4,89,1646,301,car,250,84
5,89,1445,266,car,198,69
10,89,1345,257,car,170,67
12,89,1132,195,car,99,55
19,89,1098,292,car,151,73
2,90,1514,277,car,190,70
3,90,1270,237,car,187,73
4,90,1648,303,car,251,85
5,90,1445,267,car,197,69
10,90,1345,257,car,171,68
12,90,1131,196,car,101,55
19,90,1077,288,car,149,73
2,91,1513,277,car,191,70
3,91,1268,237,car,189,75
4,91,1649,303,car,251,85
5,91,1447,268,car,195,69
10,91,1343,257,car,170,68
12,91,1132,195,car,103,57
19,91,1053,285,car,139,67
2,92,1513,277,car,192,71
3,92,1270,238,car,187,74
4,92,1650,303,car,251,85
5,92,1446,268,car,194,69
10,92,1342,257,car,171,68
12,92,1132,195,car,104,57
19,92,1033,280,car,139,68
2,93,1514,277,car,193,71
3,93,1271,238,car,186,74
4,93,1650,304,car,251,86
5,93,1444,269,car,192,69
10,93,1344,257,car,171,68
12,93,1133,195,car,104,58
19,93,1010,275,car,142,69
2,94,1513,276,car,192,71
3,94,1271,237,car,183,72
4,94,1649,304,car,250,86
5,94,1444,267,car,194,70
10,94,1347,257,car,171,69
12,94,1133,195,car,105,58
19,94,990,272,car,141,68
2,95,1515,277,car,191,70
3,95,1271,237,car,182,72
4,95,1650,304,car,250,86
5,95,1445,267,car,193,70
10,95,1348,257,car,172,69
19,95,974,269,car,132,63
2,96,1514,277,car,191,70
3,96,1271,238,car,182,72
4,96,1650,303,car,251,86
5,96,1446,267,car,193,70
10,96,1348,257,car,173,69
19,96,958,265,car,128,61
2,97,1514,276,car,193,70
3,97,1271,236,car,184,72
4,97,1650,303,car,250,86
5,97,1447,267,car,194,70
10,97,1350,257,car,174,69
19,97,939,261,car,128,62
2,98,1514,277,car,195,71
3,98,1270,236,car,184,72
4,98,1649,303,car,250,86
5,98,1448,267,car,193,70
10,98,1350,258,car,172,68
19,98,924,258,car,128,62
2,99,1517,277,car,197,71
3,99,1267,237,car,187,74
4,99,1650,303,car,247,85
5,99,1450,269,car,190,70
10,99,1355,258,car,170,67
19,99,909,256,car,126,61
2,100,1519,277,car,197,71
3,100,1266,237,car,187,75
4,100,1652,303,car,245,85
5,100,1452,269,car,188,70
10,100,1356,258,car,169,67
19,100,893,252,car,121,59
2,101,1519,277,car,198,72
3,101,1271,237,car,184,74
4,101,1652,303,car,246,85
5,101,1452,270,car,188,70
10,101,1361,259,car,168,66
19,101,876,248,car,120,58
2,102,1519,276,car,196,70
3,102,1272,237,car,181,72
4,102,1650,304,car,247,85
10,102,1363,259,car,168,66
19,102,861,244,car,116,57
2,103,1520,276,car,195,70
3,103,1273,237,car,181,72
4,103,1649,303,car,249,86
19,103,849,242,car,113,55
2,104,1521,276,car,195,70
3,104,1274,237,car,182,72
4,104,1648,303,car,248,86
19,104,835,239,car,114,56
2,105,1522,276,car,197,70
3,105,1276,237,car,184,72
4,105,1649,303,car,250,86
10,105,1357,259,car,168,65
19,105,822,237,car,113,55
2,106,1521,276,car,199,70
3,106,1270,237,car,186,74
4,106,1649,304,car,248,86
5,106,1442,269,car,193,71
10,106,1357,258,car,169,66
19,106,810,234,car,109,53
2,107,1521,277,car,201,71
3,107,1268,237,car,186,74
4,107,1650,304,car,248,86
5,107,1442,268,car,191,71
10,107,1357,258,car,170,66
19,107,798,233,car,106,52
2,108,1519,277,car,200,71
3,108,1267,237,car,184,74
4,108,1651,304,car,248,86
5,108,1441,268,car,193,71
10,108,1358,258,car,170,66
19,108,785,230,car,107,53
2,109,1518,276,car,199,70
3,109,1273,237,car,180,72
4,109,1651,304,car,251,87
5,109,1440,268,car,193,71
10,109,1358,258,car,169,66
19,109,774,227,car,106,52
2,110,1518,276,car,200,70
