track,frame,x,y,class,width,height,confidence
2,6,636,277,car,74,42,0.861423671245575
3,6,416,253,car,65,29,0.8992541333039602
2,7,642,274,car,74,42,0.8682491864476886
3,7,389,257,car,65,29,0.9019147072519574
2,8,649,272,car,72,41,0.8748694285750389
3,8,361,262,car,64,28,0.8960687816143036
2,9,659,269,car,72,41,0.8781488471561008
3,9,333,265,car,65,28,0.8966016835636563
4,9,1087,427,car,126,60,0.9611523548762003
2,10,669,269,car,73,41,0.8851172924041748
3,10,304,269,car,69,30,0.900421142578125
4,10,1065,423,car,121,57,0.9605031950133187
2,11,680,268,car,71,40,0.8883688124743375
3,11,275,275,car,68,29,0.9003127325664867
4,11,1042,422,car,121,57,0.9471757337450981
2,12,689,265,car,70,39,0.8892714977264404
3,12,243,280,car,73,31,0.8965071886777878
4,12,1020,420,car,122,57,0.9511004090309143
2,13,698,263,car,69,38,0.8911784337117121
3,13,213,286,car,73,31,0.897469869026771
4,13,1000,418,car,119,56,0.9551464319229126
2,14,708,262,car,69,37,0.891825088432857
3,14,182,291,car,76,32,0.874331282717841
4,14,979,415,car,117,55,0.9572754122994163
2,15,718,260,car,72,39,0.8950449585914612
3,15,147,297,car,76,32,0.8661009709040324
4,15,958,412,car,123,58,0.9601104557514191
2,16,728,257,car,73,39,0.8973350934684277
3,16,111,303,car,77,32,0.860533807426691
4,16,939,409,car,117,55,0.9620912075042725
2,17,738,253,car,70,37,0.8990931510925293
3,17,83,307,car,78,32,0.860533807426691
4,17,921,406,car,114,53,0.9637424009186881
2,18,748,250,car,69,37,0.9021832843621572
4,18,904,402,car,116,54,0.9654902776082357
2,19,759,247,car,69,36,0.9033624027904711
4,19,887,399,car,113,52,0.967123057693243
2,20,768,247,car,71,37,0.9012312561273574
4,20,868,396,car,111,51,0.9685087168917936
2,21,776,244,car,70,37,0.9020815378143674
4,21,853,396,car,109,50,0.9696808424260881
2,22,788,244,car,67,35,0.9020389968698675
4,22,837,395,car,112,51,0.9705100875151785
2,23,798,244,car,68,35,0.9043956865435061
4,23,822,394,car,113,51,0.971433225274086
2,24,808,242,car,69,36,0.9060563171903292
4,24,808,392,car,115,53,0.9720096247536796
2,25,817,240,car,67,35,0.9070978832244873
4,25,793,390,car,115,52,0.9729694805362008
2,26,827,238,car,66,35,0.9070978832244873
4,26,781,389,car,114,52,0.9735432992810789
4,27,768,388,car,113,51,0.9740067819754282
4,28,757,385,car,110,50,0.9735804891586304
4,29,744,383,car,109,49,0.9740899251057551
4,30,732,381,car,108,48,0.9738840791914198
4,31,722,381,car,107,48,0.9743051252194813
4,32,713,379,car,115,51,0.9747889905140318
4,33,704,377,car,108,48,0.975158033768336
4,34,696,376,car,105,47,0.9753882788842724
4,35,684,375,car,106,48,0.9754982460290194
4,36,674,375,car,105,48,0.9757949077721798
4,37,666,372,car,103,47,0.9752501933013692
4,38,657,371,car,103,47,0.9754099811826433
4,39,649,368,car,104,48,0.974982370932897
4,40,642,366,car,101,47,0.975220221119958
4,41,634,364,car,98,45,0.9744149148464203
4,42,627,362,car,96,45,0.97360227505366
4,43,621,362,car,99,46,0.9716930836439133
4,44,615,360,car,97,46,0.9708764611220941
4,45,607,357,car,96,46,0.9706443803650993
4,46,601,355,car,95,46,0.9708561855693196
4,47,594,353,car,94,46,0.9692204161123796
4,48,587,349,car,89,44,0.9640130109257168
4,49,582,346,car,88,44,0.9636702278385991
4,50,578,343,car,88,46,0.9636630682235069
4,51,575,341,car,87,46,0.9634054178992907
4,52,570,339,car,85,46,0.9636689485335836
4,53,568,336,car,81,45,0.964130665063858
4,54,567,334,car,79,45,0.9642881809496412
4,55,565,331,car,76,44,0.9620392253765693
5,55,626,216,car,50,26,0.8505626519521078
4,56,562,328,car,75,44,0.9610261782160345
5,56,610,220,car,49,25,0.8508162243025643
4,57,560,326,car,73,44,0.9606998408282245
5,57,597,223,car,52,27,0.8464583307504654
4,58,560,324,car,68,42,0.9601411375132474
5,58,580,224,car,56,29,0.8546604116757711
4,59,560,321,car,64,40,0.9592074560267585
5,59,564,226,car,58,29,0.8553514778614044
4,60,560,318,car,62,40,0.9582887166424802
5,60,548,227,car,58,29,0.8646163236011158
4,61,561,314,car,61,40,0.9575083039957901
5,61,532,229,car,60,30,0.8706963409980139
4,62,563,311,car,63,42,0.956050913212663
5,62,514,230,car,61,31,0.8645214759386503
4,63,566,308,car,59,40,0.9559814363718033
5,63,497,233,car,61,30,0.8679101254258837
4,64,570,306,car,59,40,0.9561841937362171
5,64,480,236,car,59,29,0.8668924411137898
4,65,573,305,car,58,40,0.9564916376144655
5,65,461,239,car,64,31,0.8686386123299599
