track,frame,x,y,class,width,height
3,6,636,277,car,74,42
4,6,416,253,car,65,29
3,7,642,274,car,74,42
4,7,389,257,car,65,29
3,8,649,272,car,72,41
4,8,361,262,car,64,28
5,8,1111,431,car,119,63
3,9,659,269,car,72,41
4,9,333,265,car,65,28
5,9,1087,427,car,114,60
3,10,669,269,car,73,41
4,10,304,269,car,69,30
5,10,1065,423,car,111,57
3,11,680,268,car,71,40
4,11,275,275,car,68,29
5,11,1042,422,car,111,57
3,12,689,265,car,70,39
4,12,243,280,car,73,31
5,12,1019,420,car,112,57
3,13,698,263,car,69,38
4,13,213,286,car,73,31
5,13,999,418,car,111,56
3,14,708,262,car,69,37
4,14,182,291,car,76,32
5,14,979,415,car,109,55
3,15,718,260,car,72,39
4,15,147,297,car,76,32
5,15,958,412,car,116,58
3,16,728,257,car,73,39
4,16,111,303,car,77,32
5,16,939,409,car,111,55
3,17,738,253,car,70,37
4,17,74,308,car,81,33
5,17,921,406,car,109,53
3,18,748,250,car,69,37
4,18,44,313,car,82,33
5,18,904,402,car,111,54
3,19,759,247,car,69,36
5,19,886,399,car,109,52
3,20,768,247,car,71,37
5,20,868,396,car,107,51
3,21,776,244,car,70,37
5,21,853,396,car,106,50
3,22,788,244,car,67,35
5,22,836,394,car,109,51
3,23,798,244,car,68,35
5,23,822,394,car,110,51
3,24,808,242,car,69,36
5,24,808,392,car,113,53
3,25,817,240,car,67,35
5,25,793,390,car,113,52
3,26,825,237,car,70,37
5,26,781,389,car,111,52
3,27,833,236,car,62,33
5,27,768,388,car,111,51
3,28,846,234,car,59,32
5,28,757,385,car,108,50
3,29,854,231,car,60,32
5,29,744,383,car,107,49
3,30,864,229,car,60,32
5,30,732,381,car,107,48
3,31,873,227,car,59,32
5,31,722,381,car,106,48
5,32,713,379,car,113,51
5,33,704,377,car,107,48
5,34,696,376,car,104,47
5,35,684,375,car,105,48
5,36,674,375,car,104,48
5,37,666,372,car,102,47
5,38,657,371,car,102,47
5,39,649,368,car,103,48
5,40,642,366,car,101,47
5,41,635,364,car,97,45
5,42,627,362,car,96,45
5,43,621,362,car,99,46
5,44,615,360,car,97,46
5,45,607,357,car,96,46
5,46,601,355,car,95,46
6,46,737,203,car,40,23
5,47,595,353,car,94,46
6,47,724,205,car,42,24
5,48,587,349,car,89,44
6,48,710,206,car,43,25
5,49,582,346,car,87,44
6,49,701,208,car,45,25
5,50,578,343,car,88,46
6,50,690,208,car,48,27
5,51,575,341,car,87,46
