track,frame,x,y,class,width,height
1,6,199,372,car,211,114
1,7,199,372,car,211,114
1,8,199,372,car,211,114
1,9,199,370,car,210,113
1,10,200,371,car,210,113
1,11,200,371,car,210,113
1,12,199,372,car,210,114
1,13,199,370,car,209,113
1,14,199,370,car,209,113
1,15,199,371,car,210,113
1,16,199,371,car,208,112
1,17,200,371,car,207,112
1,18,200,370,car,209,112
1,19,201,371,car,208,112
1,20,201,371,car,208,112
1,21,200,371,car,208,111
5,21,428,148,car,111,52
1,22,200,371,car,208,111
5,22,401,153,car,117,55
1,23,200,372,car,209,111
5,23,391,155,car,119,56
1,24,200,370,car,210,112
5,24,375,157,car,117,55
1,25,200,370,car,210,112
5,25,347,164,car,126,60
1,26,200,370,car,210,112
5,26,338,167,car,129,61
6,26,514,148,car,105,50
1,27,200,369,car,211,112
5,27,312,174,car,132,63
6,27,491,153,car,108,51
1,28,200,369,car,211,113
5,28,292,178,car,136,66
6,28,474,156,car,108,51
1,29,200,369,car,211,113
5,29,284,180,car,137,67
6,29,468,157,car,108,51
1,30,200,369,car,211,113
5,30,274,185,car,136,67
6,30,457,160,car,106,49
1,31,200,369,car,211,113
5,31,255,189,car,138,68
6,31,440,163,car,111,52
1,32,200,369,car,210,113
5,32,235,195,car,141,72
6,32,425,166,car,117,54
1,33,200,369,car,210,113
5,33,209,204,car,152,77
6,33,408,170,car,121,57
1,34,199,369,car,210,113
5,34,197,210,car,154,79
6,34,389,174,car,125,59
1,35,199,369,car,210,113
5,35,183,213,car,149,77
6,35,372,178,car,122,58
1,36,200,369,car,210,113
5,36,166,221,car,148,77
6,36,355,183,car,126,60
1,37,200,369,car,210,113
5,37,149,227,car,149,79
6,37,338,188,car,128,61
1,38,200,369,car,210,113
5,38,126,234,car,151,82
6,38,320,192,car,133,64
1,39,200,369,car,210,113
5,39,110,240,car,154,85
6,39,303,197,car,138,67
7,39,523,147,car,140,54
1,40,200,369,car,210,113
5,40,92,249,car,149,84
6,40,284,202,car,137,67
7,40,508,149,car,140,54
1,41,200,369,car,210,113
5,41,72,258,car,148,85
6,41,270,209,car,141,69
7,41,495,151,car,151,59
8,41,402,148,car,125,59
1,42,200,369,car,210,113
5,42,55,264,car,151,87
6,42,250,215,car,143,71
7,42,478,153,car,154,61
8,42,387,151,car,122,58
1,43,200,369,car,210,113
6,43,224,222,car,142,70
7,43,462,156,car,157,62
8,43,371,156,car,130,62
1,44,200,371,car,209,112
6,44,205,228,car,146,72
7,44,445,159,car,168,68
8,44,353,159,car,138,67
1,45,200,371,car,208,112
6,45,189,234,car,147,73
7,45,430,164,car,161,66
8,45,336,164,car,139,68
1,46,200,371,car,208,112
6,46,175,240,car,147,75
7,46,413,167,car,157,64
8,46,316,167,car,137,67
1,47,200,372,car,208,111
6,47,155,249,car,147,76
7,47,397,171,car,162,67
8,47,299,172,car,140,69
1,48,200,372,car,209,111
6,48,139,258,car,146,76
7,48,382,176,car,169,70
8,48,283,177,car,134,67
1,49,199,372,car,209,111
6,49,120,265,car,151,80
7,49,363,180,car,169,71
8,49,265,183,car,135,68
1,50,199,372,car,209,111
6,50,103,270,car,155,83
7,50,348,185,car,169,72
8,50,249,189,car,142,73
1,51,199,372,car,209,111
6,51,82,279,car,157,86
7,51,332,190,car,171,74
8,51,230,193,car,145,76
1,52,199,372,car,209,111
6,52,66,285,car,160,88
7,52,313,193,car,179,79
8,52,213,198,car,148,78
1,53,199,372,car,209,111
7,53,293,197,car,176,78
1,54,199,372,car,209,111
7,54,278,203,car,176,79
1,55,199,372,car,210,111
7,55,260,209,car,183,84
1,56,200,372,car,210,111
7,56,240,212,car,187,87
1,57,199,372,car,210,111
7,57,223,215,car,206,99
1,58,200,370,car,209,111
7,58,204,222,car,205,102
1,59,200,371,car,210,111
7,59,186,228,car,191,96
1,60,200,371,car,210,111
7,60,174,236,car,178,91
1,61,200,371,car,210,111
7,61,156,244,car,177,91
1,62,200,371,car,210,111
7,62,138,250,car,186,98
1,63,200,372,car,210,111
7,63,125,260,car,181,96
1,64,199,370,car,209,111
7,64,107,268,car,181,97
1,65,199,370,car,209,111
7,65,93,274,car,192,104
1,66,199,370,car,209,110
7,66,81,278,car,197,109
11,66,521,148,car,118,56
1,67,199,369,car,209,110
7,67,68,287,car,177,99
11,67,506,151,car,118,56
1,68,199,369,car,209,110
7,68,53,292,car,180,101
11,68,489,154,car,118,56
1,69,200,371,car,210,111
11,69,475,156,car,124,58
1,70,200,371,car,211,111
11,70,459,159,car,133,63
1,71,200,371,car,211,111
11,71,444,162,car,139,67
1,72,200,372,car,211,112
11,72,428,164,car,135,64
1,73,200,370,car,212,112
11,73,411,168,car,135,64
1,74,200,371,car,211,112
11,74,397,172,car,141,67
1,75,200,371,car,211,112
11,75,381,177,car,145,70
1,76,200,371,car,211,112
11,76,364,180,car,146,71
1,77,200,370,car,212,112
11,77,348,186,car,153,76
1,78,200,370,car,212,112
11,78,329,191,car,155,77
1,79,200,371,car,211,112
11,79,309,196,car,155,78
1,80,200,370,car,212,112
11,80,291,200,car,155,80
1,81,200,371,car,211,112
11,81,277,203,car,163,85
12,81,409,153,car,129,52
1,82,200,371,car,211,112
11,82,263,210,car,163,85
12,82,392,156,car,128,52
1,83,200,371,car,210,112
11,83,239,215,car,164,87
12,83,376,160,car,136,56
1,84,200,372,car,210,112
11,84,213,221,car,167,89
12,84,356,165,car,143,60
1,85,200,372,car,210,111
11,85,203,227,car,162,88
12,85,338,169,car,145,61
1,86,200,372,car,210,111
11,86,186,232,car,161,89
12,86,319,173,car,141,60
1,87,200,372,car,210,111
11,87,170,239,car,164,92
12,87,300,177,car,144,62
1,88,200,372,car,210,111
11,88,157,247,car,161,91
12,88,284,180,car,155,68
1,89,200,371,car,212,113
11,89,141,254,car,162,92
12,89,268,188,car,154,68
1,90,199,371,car,211,112
11,90,124,262,car,162,92
12,90,250,194,car,152,69
1,91,200,371,car,210,112
11,91,108,270,car,165,95
12,91,229,199,car,153,70
1,92,199,371,car,210,112
11,92,92,277,car,170,98
12,92,212,204,car,157,72
1,93,199,372,car,210,112
11,93,77,283,car,173,100
1,94,199,372,car,210,111
1,95,199,372,car,210,111
1,96,199,372,car,210,111
1,97,200,372,car,210,111
1,98,199,372,car,210,111
12,98,103,251,car,157,73
1,99,200,372,car,210,111
12,99,86,257,car,159,74
1,100,200,372,car,210,111
1,101,200,372,car,210,111
16,101,769,136,car,75,40
1,102,200,372,car,210,111
16,102,767,136,car,77,41
1,103,200,370,car,211,112
16,103,765,136,car,77,41
1,104,200,370,car,211,112
16,104,763,137,car,76,40
1,105,200,371,car,210,112
16,105,762,137,car,79,41
1,106,200,370,car,211,112
16,106,759,137,car,77,39
1,107,199,370,car,211,112
16,107,758,137,car,79,40
17,107,488,151,car,154,72
1,108,200,369,car,211,113
16,108,756,137,car,81,41
17,108,466,155,car,144,67
1,109,200,369,car,211,113
16,109,755,137,car,82,41
17,109,454,159,car,151,70
1,110,200,369,car,211,113
16,110,754,137,car,81,41
17,110,432,163,car,148,69
1,111,200,369,car,211,113
16,111,753,138,car,81,40
17,111,415,168,car,144,67
1,112,200,369,car,211,113
16,112,751,137,car,80,39
17,112,399,172,car,145,67
1,113,200,369,car,210,113
16,113,749,138,car,81,39
17,113,376,176,car,160,75
1,114,199,369,car,210,113
16,114,747,138,car,82,39
17,114,358,186,car,148,68
1,115,200,369,car,210,113
16,115,746,139,car,81,38
17,115,336,191,car,158,73
1,116,200,369,car,210,113
16,116,744,138,car,84,40
17,116,317,195,car,163,76
1,117,199,369,car,210,113
16,117,744,138,car,87,41
17,117,297,200,car,170,80
1,118,200,369,car,210,113
16,118,743,138,car,91,43
17,118,280,206,car,179,85
1,119,200,369,car,210,113
16,119,747,137,car,95,45
