track,frame,x,y,class,width,height,confidence
1,6,552,209,car,229,117,0.9720416863759359
2,6,1497,694,car,404,376,0.847378800312678
3,6,1118,55,car,78,48,0.866655151049296
4,6,1190,75,car,99,71,0.883006234963735
1,7,523,217,car,219,112,0.974421569279262
2,7,1529,736,car,441,410,0.847378800312678
3,7,1116,56,car,86,53,0.877641601221902
4,7,1187,77,car,105,75,0.8943524616105216
1,8,494,227,car,216,111,0.9757809638977051
3,8,1111,56,car,88,54,0.8664712905883789
4,8,1184,76,car,106,76,0.9024840816855431
1,9,461,240,car,229,119,0.9734522104263306
3,9,1104,56,car,90,54,0.8538366357485453
4,9,1182,77,car,108,77,0.9071040153503418
1,10,431,252,car,230,122,0.971859335899353
3,10,1101,59,car,98,59,0.8525661170482636
4,10,1182,78,car,113,81,0.9039146900177002
1,11,401,266,car,229,123,0.971131909977306
3,11,1099,58,car,103,62,0.8551926721226085
4,11,1176,81,car,116,82,0.9011897553097118
1,12,373,275,car,215,117,0.9701464374860128
3,12,1096,63,car,106,63,0.8572175850470861
4,12,1172,83,car,117,83,0.8920557896296183
1,13,342,289,car,197,109,0.9663290014633765
3,13,1093,66,car,105,63,0.8502710048968976
4,13,1167,86,car,106,74,0.887490648489732
1,14,311,305,car,199,111,0.9678621760436467
3,14,1090,67,car,105,62,0.8532696536609105
4,14,1165,86,car,113,78,0.886682037796293
1,15,282,317,car,199,114,0.9667455037434896
3,15,1086,67,car,103,60,0.849026620388031
4,15,1160,88,car,115,79,0.8725331068038941
1,16,255,328,car,203,119,0.9670042842626572
3,16,1080,67,car,105,61,0.8519803658127785
4,16,1155,88,car,118,81,0.8639753945171833
1,17,227,341,car,197,119,0.9579242783434251
3,17,1076,68,car,106,61,0.8537403239923365
4,17,1151,88,car,121,82,0.8662283981547636
6,17,1258,44,car,65,47,0.821041097243627
1,18,198,353,car,199,120,0.9579242783434251
3,18,1073,71,car,117,67,0.8491984241538577
4,18,1147,91,car,122,83,0.86614219016499
6,18,1257,44,car,64,45,0.8292830075536456
3,19,1067,72,car,116,66,0.836371522200735
4,19,1145,94,car,123,84,0.8681290871218631
6,19,1256,46,car,65,45,0.8213106989860535
3,20,1064,73,car,115,65,0.8382022380828857
4,20,1141,96,car,126,86,0.863338440656662
6,20,1252,48,car,70,49,0.8140230178833008
3,21,1061,73,car,118,66,0.8412644494147528
4,21,1134,102,car,129,88,0.8637189666430155
6,21,1250,51,car,72,50,0.823109257221222
3,22,1060,73,car,119,66,0.8459025458856062
4,22,1127,105,car,129,88,0.8677670359611511
6,22,1248,52,car,76,52,0.8315003893592141
3,23,1058,74,car,121,67,0.8502247722252555
4,23,1121,110,car,129,88,0.8707201143969661
6,23,1246,54,car,83,56,0.8395513494809469
3,24,1056,74,car,116,63,0.8533765425284704
4,24,1116,114,car,128,87,0.8732804730534554
6,24,1244,56,car,88,61,0.8463165209843562
3,25,1053,75,car,114,62,0.8555660939216614
4,25,1112,119,car,135,92,0.8728244519233703
6,25,1241,58,car,86,59,0.853605364050184
3,26,1048,76,car,116,62,0.8584982661100534
4,26,1105,125,car,147,102,0.8739326252387121
6,26,1238,59,car,83,57,0.8587432662645976
3,27,1043,78,car,116,61,0.8620478135568125
4,27,1102,129,car,145,102,0.8744514761147676
6,27,1235,62,car,88,60,0.8617997318506241
3,28,1039,79,car,117,61,0.8651443549564907
4,28,1099,132,car,145,102,0.8721917910235268
6,28,1232,64,car,90,61,0.8664884882814744
3,29,1037,79,car,116,60,0.8626745548741571
4,29,1092,140,car,152,109,0.8657192711172432
6,29,1230,64,car,92,63,0.8711421059237586
3,30,1027,83,car,121,62,0.8648502091566722
4,30,1088,147,car,161,118,0.8566244165102641
6,30,1229,64,car,92,62,0.8757695085123965
3,31,1017,84,car,124,63,0.8662590115301071
4,31,1084,151,car,165,121,0.8566244165102641
6,31,1225,64,car,90,60,0.8794995814561843
3,32,1008,86,car,125,63,0.8673525173217058
6,32,1222,65,car,89,59,0.8828578903561547
3,33,996,89,car,130,65,0.8705301953084541
6,33,1219,66,car,88,57,0.8832459476861086
3,34,983,91,car,131,65,0.8737300581791821
6,34,1214,67,car,90,57,0.8859842290049014
3,35,971,94,car,131,63,0.877069924558912
6,35,1211,69,car,93,59,0.8883722424507141
3,36,953,98,car,137,65,0.8801692807012134
6,36,1206,71,car,98,62,0.8913814663887024
3,37,937,100,car,138,65,0.88308464353149
6,37,1202,72,car,98,61,0.8942758555595691
3,38,919,103,car,146,68,0.8860151563820086
6,38,1198,74,car,102,64,0.8964029727158723
3,39,901,106,car,153,71,0.8885164627662072
6,39,1194,76,car,102,63,0.8986351511308125
12,39,1116,268,car,143,187,0.6903879940509796
3,40,880,109,car,159,74,0.8911144152283669
6,40,1190,77,car,102,62,0.900980361576738
12,40,1126,284,car,145,188,0.7200602718761989
3,41,858,115,car,157,73,0.8936651072851042
6,41,1187,77,car,103,62,0.902898104985555
12,41,1140,306,car,157,203,0.7395652607083321
3,42,837,119,car,160,74,0.8960115285146804
6,42,1183,77,car,103,61,0.9027693252409658
12,42,1156,330,car,164,209,0.7472955452071296
3,43,812,126,car,168,78,0.8982335453809693
6,43,1178,82,car,110,65,0.9023296982049942
12,43,1177,357,car,186,236,0.7669106900691987
3,44,788,132,car,173,81,0.9004010178826072
6,44,1175,85,car,118,69,0.9027024001786204
12,44,1198,384,car,201,253,0.7849034070968628
3,45,763,138,car,181,85,0.9024339927567376
6,45,1172,86,car,123,72,0.9031224110547234
12,45,1223,412,car,208,257,0.7642167409261068
3,46,737,146,car,183,87,0.9043553886206254
6,46,1170,87,car,124,72,0.90390043258667
12,46,1252,441,car,221,268,0.7798662185668945
3,47,709,153,car,176,84,0.9061318394985605
6,47,1167,86,car,122,71,0.905537904964553
12,47,1287,472,car,235,280,0.7945541611739567
3,48,680,161,car,176,84,0.9067338394622008
6,48,1165,88,car,124,72,0.90663423892614
12,48,1324,502,car,244,283,0.7986713329950968
3,49,650,171,car,187,91,0.9082657135262782
6,49,1162,88,car,128,74,0.9061237887332314
12,49,1358,533,car,248,281,0.7950136251747608
3,50,615,185,car,211,104,0.9094557309150696
6,50,1160,89,car,131,75,0.9043630025325677
12,50,1377,556,car,256,289,0.7950136251747608
3,51,584,197,car,213,107,0.9108953218834073
6,51,1159,89,car,127,72,0.9049170762300491
3,52,549,209,car,220,113,0.9120022230423414
6,52,1158,90,car,129,73,0.9063670795138289
3,53,517,218,car,213,111,0.9129687558929875
6,53,1157,90,car,130,74,0.9065373568307786
3,54,486,229,car,213,114,0.9142614106337229
6,54,1156,89,car,125,70,0.9071152237958686
3,55,454,239,car,207,113,0.9133768374269658
