track,frame,x,y,class,width,height,confidence
1,6,484,405,car,168,101,0.978313128153483
2,6,545,221,car,111,44,0.9775169889132181
3,6,372,194,car,113,40,0.9071374833583832
4,6,325,244,car,89,42,0.9350351691246033
5,6,227,283,car,74,45,0.8018111089865366
1,7,503,414,car,175,105,0.9801191943032401
2,7,563,220,car,114,45,0.9741074698311942
3,7,383,193,car,114,41,0.8917327352932521
4,7,336,245,car,90,43,0.9416913390159607
5,7,234,286,car,74,45,0.8214304362024579
1,8,525,424,car,176,106,0.9816791340708733
2,8,580,218,car,110,43,0.9734875783324242
3,8,391,193,car,115,41,0.8917327352932521
4,8,349,248,car,90,42,0.946604497730732
5,8,240,290,car,75,46,0.8371508941054344
1,9,542,436,car,185,112,0.9826524058977762
2,9,599,217,car,110,43,0.9734098249011569
3,9,405,191,car,115,41,0.8714526891708374
4,9,362,247,car,90,41,0.9490854077868991
5,9,246,292,car,77,46,0.8407784567938911
1,10,562,448,car,189,116,0.9834644556045532
2,10,615,215,car,109,42,0.9704299628734588
3,10,413,191,car,117,41,0.8569729195700752
4,10,377,249,car,90,40,0.952843713760376
5,10,253,296,car,82,49,0.8436186909675598
1,11,584,458,car,195,120,0.9841264540498907
2,11,632,214,car,109,42,0.9675383730368181
3,11,422,191,car,118,42,0.8569729195700752
4,11,393,249,car,94,41,0.9556650248440829
5,11,260,300,car,87,53,0.8523018739440225
1,12,607,470,car,206,128,0.9848389228185018
2,12,649,213,car,111,42,0.9686910311381022
4,12,410,249,car,93,39,0.9571746240059534
5,12,268,304,car,88,53,0.8547728012005488
1,13,632,484,car,212,133,0.9851047855157119
2,13,666,212,car,111,42,0.965502129151271
4,13,428,249,car,95,39,0.9588491870806768
5,13,275,310,car,89,54,0.858588301218473
1,14,655,499,car,217,137,0.9852901526859829
2,14,683,210,car,113,43,0.9637839240687234
4,14,446,247,car,96,39,0.9588802031108311
5,14,283,313,car,91,55,0.8610262828213828
1,15,681,516,car,218,139,0.9855438232421875
2,15,699,208,car,110,41,0.9622168223063151
4,15,464,245,car,107,43,0.9574030041694641
5,15,294,319,car,91,55,0.8551693002382914
1,16,706,530,car,222,143,0.985747579485178
2,16,711,208,car,105,39,0.952127743512392
4,16,484,245,car,102,39,0.9577389843761921
5,16,302,324,car,97,58,0.8580847270786762
1,17,734,544,car,227,147,0.9860002819229575
2,17,727,206,car,110,41,0.9441999126883114
4,17,505,245,car,101,38,0.958161448731142
5,17,312,329,car,95,57,0.8620678361724404
1,18,762,558,car,230,151,0.9864162935150994
2,18,740,206,car,107,40,0.9392774767345853
4,18,526,243,car,103,38,0.9589601357777914
5,18,325,337,car,94,56,0.8640595773855845
1,19,789,574,car,229,151,0.9864244021867451
