track,frame,x,y,class,width,height
1,6,1389,442,car,227,176
2,6,1098,168,car,134,110
1,7,1389,442,car,228,176
2,7,1098,169,car,134,110
1,8,1390,442,car,228,176
2,8,1098,169,car,133,110
1,9,1389,443,car,227,176
2,9,1098,169,car,132,109
1,10,1389,443,car,227,176
2,10,1098,169,car,134,110
1,11,1389,443,car,227,175
2,11,1098,169,car,133,109
1,12,1390,443,car,227,175
2,12,1098,169,car,134,110
1,13,1390,443,car,228,176
2,13,1099,169,car,133,110
1,14,1390,443,car,228,176
2,14,1098,169,car,135,111
1,15,1390,443,car,228,176
2,15,1098,169,car,133,110
1,16,1389,442,car,228,176
2,16,1098,169,car,134,110
1,17,1390,442,car,228,177
2,17,1099,169,car,134,110
1,18,1390,443,car,229,177
2,18,1099,169,car,134,111
1,19,1390,443,car,229,177
2,19,1099,168,car,134,111
1,20,1390,442,car,229,177
2,20,1099,168,car,134,111
1,21,1390,443,car,229,177
2,21,1098,168,car,134,111
1,22,1390,443,car,229,177
2,22,1099,168,car,134,111
1,23,1390,443,car,229,178
2,23,1099,168,car,134,111
1,24,1390,443,car,229,178
2,24,1099,169,car,133,110
1,25,1389,442,car,228,177
2,25,1099,169,car,133,110
1,26,1389,442,car,228,177
2,26,1099,169,car,132,110
1,27,1390,443,car,227,176
2,27,1099,169,car,132,109
1,28,1390,443,car,227,176
2,28,1099,169,car,132,109
1,29,1389,442,car,228,176
2,29,1100,169,car,132,109
1,30,1390,443,car,229,177
2,30,1099,169,car,134,111
1,31,1390,443,car,229,177
2,31,1099,168,car,133,111
1,32,1390,443,car,229,177
2,32,1100,168,car,133,111
1,33,1390,443,car,229,178
2,33,1100,168,car,133,111
1,34,1389,443,car,229,178
2,34,1100,167,car,133,111
1,35,1389,443,car,228,177
2,35,1099,169,car,132,110
1,36,1389,443,car,227,176
2,36,1099,169,car,132,110
1,37,1389,443,car,227,176
2,37,1099,169,car,132,110
1,38,1390,443,car,227,175
2,38,1099,169,car,132,109
1,39,1389,443,car,227,175
2,39,1099,170,car,132,109
1,40,1389,443,car,227,175
2,40,1099,170,car,132,109
1,41,1389,443,car,228,176
2,41,1098,169,car,133,110
1,42,1389,443,car,228,176
2,42,1098,169,car,133,110
1,43,1389,444,car,229,177
2,43,1098,169,car,134,112
1,44,1390,444,car,230,178
2,44,1098,169,car,133,111
1,45,1390,444,car,230,178
2,45,1099,169,car,133,111
1,46,1390,444,car,230,179
2,46,1098,169,car,133,111
1,47,1390,444,car,230,179
