track,frame,x,y,class,width,height,confidence
1,6,1389,442,car,227,176,0.9883389870325724
2,6,1098,168,car,134,110,0.9535488982995352
3,6,611,125,car,101,68,0.8437692721684774
4,6,1014,112,car,74,56,0.8064381877581278
5,6,933,116,car,68,40,0.7856223881244659
6,6,741,109,car,99,76,0.7824606398741404
7,6,867,105,car,68,60,0.6524108052253723
1,7,1389,442,car,228,176,0.9886992658887591
2,7,1098,169,car,134,110,0.9544355017798287
3,7,611,124,car,101,68,0.8451870594705854
4,7,1013,112,car,74,56,0.8106921570641654
5,7,933,116,car,66,39,0.7915109651429313
6,7,741,109,car,101,77,0.791750465120588
7,7,867,104,car,70,60,0.6515890274729047
1,8,1390,442,car,228,176,0.9889468401670456
2,8,1098,169,car,133,110,0.9549732953310013
3,8,610,125,car,98,66,0.8457812294363976
4,8,1013,112,car,75,56,0.8104468807578087
5,8,933,116,car,66,39,0.788654662668705
6,8,741,110,car,101,77,0.8006270229816437
7,8,866,104,car,70,60,0.6640809029340744
1,9,1389,443,car,227,176,0.9891406761275398
2,9,1098,169,car,132,109,0.9554972516165839
3,9,610,127,car,97,66,0.8481973012288412
4,9,1013,113,car,76,57,0.8100373811191983
5,9,933,117,car,65,38,0.786726607216729
6,9,740,111,car,104,80,0.8035795158810086
7,9,865,104,car,72,61,0.6783351964420743
1,10,1389,443,car,227,176,0.9892443597316742
2,10,1098,169,car,134,110,0.9559689879417419
3,10,610,126,car,99,67,0.8520521223545074
4,10,1012,112,car,75,57,0.8067564547061921
5,10,932,118,car,63,36,0.7865924894809723
6,10,740,112,car,106,82,0.8005664765834808
7,10,863,104,car,71,61,0.6828597724437714
1,11,1389,443,car,227,175,0.9895235245878046
2,11,1098,169,car,133,109,0.9569408351724799
3,11,610,126,car,98,67,0.8537946018305692
4,11,1013,111,car,75,57,0.8054842894727533
5,11,932,117,car,63,36,0.7863771211017262
6,11,739,113,car,106,82,0.8017763658003374
7,11,860,104,car,72,61,0.6944981217384338
1,12,1390,443,car,227,175,0.9895241459210714
2,12,1098,169,car,134,110,0.9578188558419546
3,12,611,126,car,103,70,0.8550235082705816
4,12,1013,111,car,73,55,0.8042463958263397
5,12,931,117,car,64,36,0.7872528334458669
6,12,739,115,car,109,84,0.8050494144360224
7,12,859,104,car,72,61,0.6938317765792211
1,13,1390,443,car,228,176,0.9892692978565509
2,13,1099,169,car,133,110,0.9584190570391141
3,13,611,126,car,104,71,0.857867167546199
4,13,1013,111,car,74,56,0.805168303159567
5,13,932,117,car,65,37,0.7901872442318842
6,13,740,116,car,108,83,0.8035147648591262
7,13,857,105,car,73,61,0.6998946391619169
8,13,669,110,car,47,49,0.6530168155829111
1,14,1390,443,car,228,176,0.9889383316040039
2,14,1098,169,car,135,111,0.9586758187838963
3,14,611,126,car,104,72,0.8606170756476266
4,14,1014,111,car,73,56,0.8038834205695561
5,14,931,117,car,67,38,0.7898033005850655
6,14,741,116,car,106,82,0.8008058028561729
7,14,855,105,car,73,61,0.6910568688596997
8,14,671,112,car,47,48,0.6754496693611145
1,15,1390,443,car,228,176,0.9888271967569987
2,15,1098,169,car,133,110,0.9595215837160747
3,15,612,126,car,104,72,0.8635977149009705
4,15,1013,112,car,73,56,0.8015602707862854
5,15,932,117,car,68,38,0.78786727587382
6,15,740,117,car,106,83,0.8019014000892639
7,15,852,106,car,71,59,0.6876012325286865
8,15,672,111,car,49,50,0.6977680549025536
1,16,1389,442,car,228,176,0.9888514317572117
2,16,1098,169,car,134,110,0.9603939428925514
3,16,611,125,car,103,71,0.8647318407893181
4,16,1013,112,car,72,56,0.800999004393816
5,16,932,117,car,69,38,0.7859796471893787
6,16,740,117,car,107,85,0.8060730919241905
7,16,850,107,car,69,58,0.6868539564311504
8,16,672,111,car,50,51,0.7101268900765313
1,17,1390,442,car,228,177,0.9887770835091086
2,17,1099,169,car,134,110,0.961172945359174
3,17,611,125,car,101,69,0.8658440849360298
4,17,1013,112,car,73,56,0.7975116337046904
5,17,934,118,car,65,37,0.7819271473323598
6,17,739,119,car,106,84,0.7965825410450206
7,17,848,107,car,68,57,0.6868539564311504
8,17,671,112,car,49,50,0.7184091567993164
1,18,1390,443,car,229,177,0.9888807932535807
2,18,1099,169,car,134,111,0.9618517458438873
3,18,611,125,car,100,69,0.8673287828763326
4,18,1014,113,car,73,56,0.7943010363313887
5,18,933,118,car,64,36,0.7777547836303711
6,18,739,124,car,100,80,0.7931256923410628
7,18,844,107,car,64,53,0.6904404654222376
8,18,671,111,car,51,52,0.7331816987557844
1,19,1390,443,car,229,177,0.9889808203044691
2,19,1099,168,car,134,111,0.9625048668761003
3,19,611,125,car,99,69,0.868237482874017
4,19,1013,113,car,73,56,0.7920695856997841
5,19,932,119,car,64,36,0.7732717332087065
6,19,739,128,car,96,76,0.7979507383547331
7,19,842,107,car,63,52,0.6914475229051378
8,19,673,110,car,54,54,0.7465057522058487
1,20,1390,442,car,229,177,0.9890624791383743
2,20,1099,168,car,134,111,0.9631679207086563
3,20,612,126,car,98,68,0.8689018458127975
4,20,1013,113,car,73,56,0.7910117864608764
5,20,933,119,car,64,35,0.7685730576515197
6,20,739,128,car,101,80,0.7964499861001968
7,20,841,107,car,64,53,0.6972844130114505
8,20,674,110,car,55,54,0.7557339805823106
1,21,1390,443,car,229,177,0.9890524319240025
2,21,1098,168,car,134,111,0.9633975937252953
3,21,611,126,car,99,69,0.869180543082101
4,21,1013,112,car,72,55,0.7880327758334932
5,21,932,117,car,65,36,0.7635613452820551
6,21,738,128,car,104,83,0.7919080910228548
7,21,839,107,car,61,51,0.704673558473587
8,21,674,111,car,56,55,0.7616588643618992
1,22,1390,443,car,229,177,0.9891278960488059
2,22,1099,168,car,134,111,0.9637556292793967
3,22,611,126,car,98,68,0.8693203546784141
4,22,1014,112,car,72,55,0.7862902608784762
5,22,931,117,car,67,37,0.7590788386084817
