frame,x,y,w,h,confidence,name
1,697,163,193,97,0.9595705270767212,car
1,1310,486,277,255,0.9243476986885071,car
1,1138,52,84,54,0.8781811594963074,car
1,1203,71,105,77,0.8514580726623535,car
1,1286,27,63,48,0.8024325966835022,car
1,1368,12,43,25,0.46757015585899353,car
1,969,14,76,28,0.29121026396751404,car
1,861,33,66,24,0.26310139894485474,car
2,670,171,197,96,0.9876742959022522,car
2,1132,54,89,55,0.8974776864051819,car
2,1202,72,106,70,0.8774409294128418,car
2,1285,28,61,49,0.8660253286361694,car
2,1338,485,282,190,0.7727674245834351,car
2,1362,10,46,21,0.622104823589325,car
2,969,13,75,27,0.296879380941391,car
2,862,33,64,25,0.280495822429657,car
3,639,181,196,104,0.9625008702278137,car
3,1384,553,312,282,0.858952522277832,car
3,1198,74,100,68,0.8312602043151855,car
3,1283,27,63,53,0.7614631652832031,car
3,1130,54,91,53,0.6939201354980469,car
3,1361,9,47,19,0.6539275646209717,car
3,1130,54,91,53,0.3559507727622986,car
3,1199,73,110,77,0.3098745048046112,car
3,863,34,59,24,0.30458682775497437,car
3,970,13,74,27,0.2730575501918793,car
4,609,189,200,106,0.972907304763794,car
4,1124,56,86,51,0.9185548424720764,car
4,1423,625,318,368,0.8717619776725769,car
4,1196,72,111,67,0.8304554224014282,car
4,1284,28,68,55,0.8076703548431396,car
4,1361,9,41,18,0.4512849748134613,car
4,859,33,68,26,0.340377539396286,car
4,970,14,76,28,0.2703356444835663,car
5,583,199,187,105,0.9804535508155823,car
5,1192,74,104,68,0.940566897392273,car
5,1121,56,93,49,0.88084876537323,car
5,1283,31,65,50,0.8642756938934326,car
5,1459,676,366,387,0.7843213081359863,car
5,1362,7,32,15,0.3803854286670685,car
5,860,33,65,25,0.375859797000885,car
5,969,13,75,27,0.291325181722641,car
6,548,213,206,121,0.9691435694694519,car
6,1191,77,108,73,0.9668558835983276,car
6,1119,56,97,49,0.9309483170509338,car
6,1506,688,354,345,0.8721218705177307,car
6,1282,30,69,56,0.8049933910369873,car
6,861,33,63,25,0.43549928069114685,car
6,1361,6,34,12,0.3457871377468109,car
6,970,13,74,26,0.30851051211357117,car
7,521,217,200,108,0.9887008666992188,car
7,1188,78,111,78,0.9624298214912415,car
7,1117,57,100,56,0.9435603022575378,car
7,1279,30,69,55,0.8721098899841309,car
7,861,33,66,24,0.4273678660392761,car
7,1546,726,342,405,0.32571840286254883,car
7,1361,5,36,11,0.32072076201438904,car
8,494,229,187,110,0.9852967262268066,car
8,1185,76,111,76,0.9594054222106934,car
8,1279,32,69,57,0.8952317833900452,car
8,1597,775,295,316,0.8688302636146545,car
8,1111,57,99,55,0.788279116153717,car
8,863,33,63,23,0.36352765560150146,car
8,1357,4,42,9,0.2872139513492584,car
9,459,243,193,123,0.9548221826553345,car
9,1184,78,112,78,0.9440634846687317,car
9,1278,35,70,54,0.8691704869270325,car
9,1642,793,268,322,0.8270712494850159,car
9,1103,58,103,55,0.7527593970298767,car
9,863,33,62,23,0.442548930644989,car
10,431,255,191,122,0.9575234651565552,car
10,1691,844,290,357,0.9239594340324402,car
10,1184,79,112,83,0.8752107620239258,car
10,1276,34,68,57,0.8423891067504883,car
10,1103,60,110,62,0.8411314487457275,car
10,862,33,63,23,0.4785991907119751,car
10,1357,4,36,9,0.30295664072036743,car
10,949,23,116,41,0.26332640647888184,car
11,400,269,184,123,0.9638576507568359,car
11,1726,883,267,366,0.9548778533935547,car
11,1101,59,112,63,0.8814582228660583,car
11,1175,84,123,83,0.8739404082298279,car
11,1275,37,68,50,0.8559691309928894,car
11,860,33,63,24,0.5746445655822754,car
11,947,24,116,40,0.2746339738368988,car
12,374,275,174,113,0.9593062400817871,car
12,1097,66,109,64,0.8794916272163391,car
12,1272,37,67,49,0.7922366857528687,car
12,1172,84,123,83,0.7915821671485901,car
12,861,33,62,24,0.5522953271865845,car
12,1172,85,124,86,0.4524693191051483,car
12,1764,910,297,328,0.4056144058704376,car
13,341,293,166,104,0.9205197691917419,car
13,1168,89,117,69,0.8327089548110962,car
13,1094,68,109,62,0.766912043094635,car
13,1266,47,60,42,0.7594752311706543,car
13,862,34,59,24,0.5027430653572083,car
13,1793,934,253,292,0.40887486934661865,car
13,1577,48,27,24,0.3009525239467621,car
13,1168,87,127,81,0.29430437088012695,car
13,839,33,52,25,0.2524045407772064,car
14,311,308,163,113,0.9877934455871582,car
14,1092,68,115,62,0.8922520875930786,car
14,1166,87,124,81,0.8761700987815857,car
14,1265,44,68,46,0.8402575850486755,car
14,862,33,70,25,0.5712536573410034,car
14,969,12,74,25,0.3102477192878723,car
14,839,32,57,28,0.2714475095272064,car
14,1165,88,126,82,0.2591756582260132,car
15,282,319,156,115,0.9511120915412903,car
15,1262,44,67,45,0.8840908408164978,car
15,1087,68,114,59,0.7896241545677185,car
15,1160,89,127,79,0.6744480729103088,car
15,861,34,65,24,0.5632513761520386,car
15,1160,89,127,79,0.5126620531082153,car
15,969,12,73,24,0.36602383852005005,car
15,839,32,54,27,0.3227749466896057,car
15,1838,970,161,220,0.2854384481906891,car
16,257,328,147,122,0.9708859920501709,car
16,1080,68,114,61,0.8962865471839905,car
16,1261,44,69,50,0.7801294922828674,car
16,1155,89,125,82,0.7356097102165222,car
16,861,33,67,25,0.5284420847892761,car
16,1155,89,125,82,0.37679749727249146,car
16,1858,983,124,193,0.361892431974411,car
16,970,12,71,24,0.32318177819252014,car
17,1152,89,123,83,0.9022764563560486,car
17,1076,70,116,61,0.8818996548652649,car
17,1260,45,73,46,0.8700567483901978,car
17,228,344,151,118,0.8126441836357117,car
17,861,33,67,25,0.5238720774650574,car
17,839,32,54,27,0.32888665795326233,car
17,970,11,71,23,0.3266771733760834,car
18,197,360,146,110,0.9536498785018921,car
18,1258,45,75,45,0.8787344694137573,car
18,1149,92,125,84,0.8646766543388367,car
18,1074,72,124,71,0.7719861268997192,car
18,862,33,68,25,0.5512941479682922,car
18,970,12,71,24,0.34611472487449646,car
18,250,320,60,45,0.3450547754764557,car
18,1147,94,126,84,0.3360774517059326,car
18,839,32,54,27,0.3337723910808563,car
18,1074,72,124,71,0.26665329933166504,car
19,1146,96,125,84,0.903893232345581,car
19,1257,47,79,46,0.7655045390129089,car
19,175,367,137,115,0.7502463459968567,car
19,1067,74,123,65,0.6054872870445251,car
19,863,34,66,24,0.5175206065177917,car
19,1069,73,120,72,0.404093861579895,car
19,838,33,50,26,0.30792394280433655,car
19,971,12,72,24,0.2990768551826477,car
20,1066,74,124,64,0.87298583984375,car
20,1142,97,124,87,0.7723161578178406,car
20,1252,50,79,51,0.7557215690612793,car
20,862,34,67,24,0.5654346346855164,car
20,838,33,52,26,0.38455089926719666,car
20,166,359,108,58,0.3455890119075775,car
20,971,11,72,23,0.33757588267326355,car
20,1140,98,126,91,0.3131728172302246,car
21,1251,52,81,50,0.9048854112625122,car
21,1062,74,127,67,0.9025086760520935,car
21,1133,106,130,89,0.8713294863700867,car
21,862,33,68,25,0.5502843260765076,car
21,969,12,75,24,0.46859079599380493,car
21,136,383,106,77,0.3606600761413574,car
22,1126,107,130,88,0.9527764916419983,car
22,1063,73,124,66,0.943302571773529,car
22,1249,53,85,53,0.9154117107391357,car
22,861,33,70,25,0.583192765712738,car
22,970,12,74,24,0.42982548475265503,car
23,1059,75,130,67,0.9453137516975403,car
23,1121,112,129,88,0.9356878399848938,car
23,1248,57,86,59,0.9281119108200073,car
23,860,33,72,26,0.6080731153488159,car
23,969,12,75,24,0.40189558267593384,car
23,98,405,82,62,0.27212849259376526,car
23,1502,34,36,34,0.26329585909843445,car
24,1117,116,132,86,0.93216872215271,car
24,1245,58,87,63,0.9274985790252686,car
24,1057,74,120,62,0.9258672595024109,car
24,861,33,68,25,0.5240530967712402,car
24,969,12,75,25,0.4047802984714508,car
25,1242,59,83,58,0.9483603239059448,car
25,1055,76,122,62,0.9081153273582458,car
25,1114,121,131,95,0.8618799448013306,car
25,860,33,67,25,0.48735252022743225,car
25,969,12,73,24,0.34101220965385437,car
26,1047,77,130,63,0.9318025708198547,car
26,1239,60,85,55,0.9306738972663879,car
26,1104,128,131,107,0.9016369581222534,car
26,860,33,68,25,0.5001146197319031,car
26,969,12,76,25,0.31623560190200806,car
27,1043,80,131,61,0.9543360471725464,car
27,1235,64,91,62,0.9076467156410217,car
27,1103,130,132,101,0.8879415988922119,car
27,860,32,69,25,0.5298842191696167,car
27,969,12,76,25,0.3040190637111664,car
28,1040,80,128,62,0.9487509727478027,car
28,1233,65,93,62,0.9415085911750793,car
28,1102,133,128,102,0.8111802935600281,car
28,861,33,68,24,0.5630578994750977,car
28,969,11,75,23,0.3228490352630615,car
29,1231,64,95,63,0.9502536058425903,car
29,1038,79,125,60,0.7935201525688171,car
29,1092,143,143,112,0.6844887137413025,car
29,860,32,70,25,0.5374749898910522,car
29,969,11,75,23,0.2940528690814972,car
30,1230,65,96,62,0.9590627551078796,car
30,1025,85,134,64,0.9279441833496094,car
30,1089,151,124,123,0.5928736329078674,car
30,860,32,71,25,0.5047768354415894,car
30,969,12,75,25,0.31984394788742065,car
30,1090,155,121,122,0.2562572658061981,car
31,1225,65,99,59,0.9503709673881531,car
31,1015,85,137,64,0.9085230827331543,car
31,859,32,71,25,0.5741144418716431,car
31,1085,157,122,126,0.46455058455467224,car
31,1083,173,125,146,0.29672589898109436,car
31,968,13,75,26,0.28037628531455994,car
32,1223,66,102,58,0.9500240683555603,car
32,1007,87,136,64,0.9012511968612671,car
32,858,32,73,25,0.6096093058586121,car
32,1085,172,114,128,0.5557845830917358,car
32,968,13,76,27,0.28346630930900574,car
32,1085,172,114,128,0.2530430257320404,car
33,994,90,145,66,0.9722158908843994,car
33,1219,67,101,56,0.8913951516151428,car
33,859,32,74,25,0.5671416521072388,car
33,1085,178,115,134,0.39532604813575745,car
33,1085,178,115,134,0.3274998366832733,car
33,968,12,75,25,0.26477476954460144,car
34,980,93,150,65,0.979325532913208,car
34,1214,68,101,58,0.9462264180183411,car
34,859,32,75,25,0.5696242451667786,car
34,1088,188,106,137,0.5674475431442261,car
34,1088,188,106,137,0.428758829832077,car
34,968,12,75,25,0.297871470451355,car
35,969,95,152,63,0.9906253814697266,car
35,1211,70,102,60,0.9432965517044067,car
